,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN
54,42100306,81,4,0,1,9:01 PM,4:58,,,Butler REBOUND (Off:0 Def:2),,
55,42100306,82,1,74,1,9:01 PM,4:53,,,Martin 2' Running Reverse Layup (2 PTS) (Butler 3 AST),19 - 9,-10
56,42100306,84,5,1,1,9:01 PM,4:42,Tatum Bad Pass Turnover (P2.T5),,Butler STEAL (2 STL),,
57,42100306,86,2,2,1,9:01 PM,4:37,,,MISS Strus 26' 3PT Running Jump Shot,,
58,42100306,87,4,0,1,9:01 PM,4:34,Brown REBOUND (Off:0 Def:1),,,,
59,42100306,88,1,103,1,9:01 PM,4:28,Brown 26' 3PT Running Pull-Up Jump Shot (3 PTS),,,19 - 12,-7
60,42100306,89,5,2,1,9:02 PM,3:58,Tatum STEAL (1 STL),,Martin Lost Ball Turnover (P1.T4),,
61,42100306,91,6,2,1,9:02 PM,3:52,,,Strus S.FOUL (P1.T4) (C.Kirkland),,
62,42100306,93,3,11,1,9:02 PM,3:52,Brown Free Throw 1 of 2 (4 PTS),,,19 - 13,-6
63,42100306,98,3,12,1,9:02 PM,3:52,Brown Free Throw 2 of 2 (5 PTS),,,19 - 14,-5
64,42100306,115,8,0,1,9:03 PM,3:52,SUB: White FOR Tatum,,,,
65,42100306,116,8,0,1,9:03 PM,3:52,,,SUB: Vincent FOR Lowry,,
66,42100306,99,2,1,1,9:03 PM,3:39,,,MISS Martin 19' Jump Shot,,
67,42100306,100,4,0,1,9:03 PM,3:38,,,Heat Rebound,,
68,42100306,101,6,3,1,9:03 PM,3:38,Williams L.B.FOUL (P1.T3) (E.Lewis),,,,
69,42100306,103,2,6,1,9:04 PM,3:29,,,MISS Butler 6' Driving Layup,,
70,42100306,104,4,0,1,9:04 PM,3:28,,,Martin REBOUND (Off:1 Def:0),,
71,42100306,105,2,97,1,9:04 PM,3:28,,,MISS Martin Tip Layup Shot,,
72,42100306,106,4,0,1,9:04 PM,3:27,,,Butler REBOUND (Off:1 Def:2),,
73,42100306,107,2,97,1,9:04 PM,3:26,Williams III BLOCK (1 BLK),,MISS Butler Tip Layup Shot,,
74,42100306,108,4,0,1,9:04 PM,3:25,,,Adebayo REBOUND (Off:1 Def:1),,
75,42100306,109,2,47,1,9:04 PM,3:24,,,MISS Adebayo Turnaround Jump Shot,,
76,42100306,110,4,0,1,9:04 PM,3:22,,,Adebayo REBOUND (Off:2 Def:1),,
77,42100306,113,9,1,1,9:04 PM,3:19,,,Heat Timeout: Regular (Reg.1 Short 0),,
78,42100306,119,2,102,1,9:08 PM,3:08,,,MISS Strus 11' Driving Floating Bank Jump Shot,,
79,42100306,120,4,0,1,9:08 PM,3:06,Williams REBOUND (Off:0 Def:1),,,,
80,42100306,121,6,2,1,9:08 PM,2:53,,,Vincent S.FOUL (P1.PN) (C.Kirkland),,
81,42100306,123,3,11,1,9:09 PM,2:53,White Free Throw 1 of 2 (1 PTS),,,19 - 15,-4
82,42100306,124,3,12,1,9:09 PM,2:53,White Free Throw 2 of 2 (2 PTS),,,19 - 16,-3
83,42100306,125,1,1,1,9:09 PM,2:44,,,Butler 3PT Jump Shot (10 PTS) (Vincent 1 AST),22 - 16,-6
84,42100306,127,1,86,1,9:10 PM,2:18,Brown 13' Turnaround Fadeaway (7 PTS),,,22 - 18,-4
85,42100306,128,1,1,1,9:10 PM,2:00,,,Martin 26' 3PT Jump Shot (5 PTS) (Butler 4 AST),25 - 18,-7
86,42100306,131,8,0,1,9:10 PM,1:40,,,SUB: Robinson FOR Strus,,
87,42100306,133,2,47,1,9:11 PM,1:36,MISS Williams 12' Turnaround Jump Shot,,,,
88,42100306,134,4,0,1,9:11 PM,1:33,,,Butler REBOUND (Off:1 Def:3),,
89,42100306,135,2,78,1,9:11 PM,1:25,,,MISS Butler 5' Floating Jump Shot,,
90,42100306,136,4,0,1,9:11 PM,1:23,,,Butler REBOUND (Off:2 Def:3),,
91,42100306,137,1,47,1,9:11 PM,1:18,,,Butler 10' Turnaround Jump Shot (12 PTS),27 - 18,-9
92,42100306,138,6,1,1,9:11 PM,1:04,,,Butler P.FOUL (P1.PN) (C.Kirkland),,
93,42100306,140,3,11,1,9:12 PM,1:04,Smart Free Throw 1 of 2 (3 PTS),,,27 - 19,-8
94,42100306,141,8,0,1,9:12 PM,1:04,SUB: Tatum FOR Williams III,,,,
95,42100306,143,3,12,1,9:12 PM,1:04,Smart Free Throw 2 of 2 (4 PTS),,,27 - 20,-7
96,42100306,145,1,98,1,9:13 PM,0:47,,,Butler 2' Cutting Layup Shot (14 PTS) (Adebayo 2 AST),29 - 20,-9
97,42100306,147,2,1,1,9:13 PM,0:39,MISS Smart 27' 3PT Jump Shot,,,,
98,42100306,148,4,0,1,9:13 PM,0:37,,,Adebayo REBOUND (Off:2 Def:2),,
99,42100306,149,5,2,1,9:13 PM,0:32,White STEAL (1 STL),,Adebayo Lost Ball Turnover (P1.T5),,
100,42100306,151,1,41,1,9:13 PM,0:28,Tatum 3' Running Layup (7 PTS) (White 1 AST),,,29 - 22,-7
101,42100306,153,2,63,1,9:13 PM,0:06,,,MISS Butler 9' Fadeaway Jumper,,
102,42100306,154,4,0,1,9:13 PM,0:04,White REBOUND (Off:0 Def:1),,,,
103,42100306,155,2,41,1,9:14 PM,0:00,MISS White 4' Running Layup,,,,
104,42100306,156,4,0,1,9:14 PM,0:00,CELTICS Rebound,,,,
105,42100306,157,13,0,1,9:14 PM,0:00,,End of 1st Period (9:14 PM EST),,29 - 22,-7
106,42100306,162,12,0,2,9:17 PM,12:00,,Start of 2nd Period (9:17 PM EST),,29 - 22,-7
107,42100306,163,5,1,2,9:18 PM,11:46,Brown STEAL (1 STL),,Vincent Bad Pass Turnover (P1.T6),,
108,42100306,165,2,101,2,9:18 PM,11:36,MISS White 6' Driving Floating Jump Shot,,,,
109,42100306,166,4,0,2,9:18 PM,11:33,,,Oladipo REBOUND (Off:0 Def:1),,
110,42100306,167,2,79,2,9:18 PM,11:23,,,MISS Robinson 24' 3PT Pullup Jump Shot,,
111,42100306,168,4,0,2,9:18 PM,11:21,Horford REBOUND (Off:0 Def:2),,,,
112,42100306,169,2,6,2,9:18 PM,11:15,MISS Brown 3' Driving Layup,,,,
113,42100306,170,4,0,2,9:18 PM,11:14,,,Martin REBOUND (Off:1 Def:1),,
114,42100306,171,2,103,2,9:18 PM,11:07,,,MISS Vincent 26' 3PT Running Pull-Up Jump Shot,,
115,42100306,172,4,0,2,9:18 PM,11:03,Brown REBOUND (Off:0 Def:2),,,,
116,42100306,173,6,1,2,9:18 PM,10:56,,,Robinson P.FOUL (P1.T1) (E.Lewis),,
117,42100306,175,2,1,2,9:19 PM,10:43,MISS Brown 28' 3PT Jump Shot,,,,
118,42100306,176,4,0,2,9:19 PM,10:42,,,Adebayo REBOUND (Off:2 Def:3),,
119,42100306,177,5,2,2,9:19 PM,10:38,White STEAL (2 STL),,Adebayo Lost Ball Turnover (P2.T7),,
120,42100306,179,10,0,2,9:20 PM,10:24,Jump Ball Brown vs. Adebayo: Tip to Oladipo,,,,
121,42100306,182,5,2,2,9:20 PM,10:24,Brown Lost Ball Turnover (P2.T6),,Adebayo STEAL (1 STL),,
122,42100306,184,5,40,2,9:20 PM,10:12,,,Adebayo Out of Bounds Lost Ball Turnover (P3.T8),,
123,42100306,185,8,0,2,9:20 PM,10:12,SUB: Pritchard FOR Brown,,,,
124,42100306,187,6,1,2,9:20 PM,10:05,,,Vincent P.FOUL (P2.T2) (C.Kirkland),,
125,42100306,189,8,0,2,9:21 PM,10:05,,,SUB: Lowry FOR Vincent,,
126,42100306,190,8,0,2,9:21 PM,10:05,,,SUB: Tucker FOR Adebayo,,
127,42100306,191,8,0,2,9:21 PM,10:05,,,SUB: Butler FOR Martin,,
128,42100306,195,6,2,2,9:21 PM,10:00,,,Robinson S.FOUL (P2.T3) (E.Lewis),,
129,42100306,197,3,11,2,9:22 PM,10:00,Tatum Free Throw 1 of 2 (8 PTS),,,29 - 23,-6
130,42100306,198,3,12,2,9:22 PM,10:00,Tatum Free Throw 2 of 2 (9 PTS),,,29 - 24,-5
131,42100306,199,1,1,2,9:22 PM,9:46,,,Tucker 3PT Jump Shot (6 PTS) (Butler 5 AST),32 - 24,-8
132,42100306,201,1,79,2,9:22 PM,9:34,Tatum 27' 3PT Pullup Jump Shot (12 PTS),,,32 - 27,-5
133,42100306,202,2,86,2,9:23 PM,9:13,,,MISS Butler 13' Turnaround Fadeaway Shot,,
134,42100306,203,4,0,2,9:23 PM,9:11,Williams REBOUND (Off:0 Def:2),,,,
135,42100306,204,1,108,2,9:23 PM,8:56,Tatum 4' Cutting Dunk Shot (14 PTS) (Horford 2 AST),,,32 - 29,-3
136,42100306,206,2,79,2,9:23 PM,8:39,,,MISS Oladipo 16' Pullup Jump Shot,,
137,42100306,207,4,0,2,9:23 PM,8:37,Horford REBOUND (Off:0 Def:3),,,,
138,42100306,208,1,86,2,9:24 PM,8:18,Tatum 12' Turnaround Fadeaway (16 PTS) (White 2 AST),,,32 - 31,-1
139,42100306,210,9,1,2,9:24 PM,8:17,,,Heat Timeout: Regular (Reg.2 Short 0),,
140,42100306,211,8,0,2,9:27 PM,8:17,,,SUB: Strus FOR Robinson,,
141,42100306,213,1,1,2,9:28 PM,8:00,,,Butler 26' 3PT Jump Shot (17 PTS) (Tucker 1 AST),35 - 31,-4
142,42100306,215,2,1,2,9:28 PM,7:38,MISS Pritchard 24' 3PT Jump Shot,,,,
143,42100306,216,4,0,2,9:28 PM,7:37,,,Heat Rebound,,
144,42100306,217,6,3,2,9:28 PM,7:35,Williams L.B.FOUL (P2.T1) (Z.Zarba),,,,
145,42100306,219,2,86,2,9:28 PM,7:20,,,MISS Lowry 18' Turnaround Fadeaway Shot,,
146,42100306,220,4,0,2,9:28 PM,7:18,,,Heat Rebound,,
147,42100306,221,6,3,2,9:29 PM,7:18,Pritchard L.B.FOUL (P1.T2) (E.Lewis),,,,
148,42100306,223,2,6,2,9:29 PM,7:10,,,MISS Butler 2' Driving Layup,,
149,42100306,224,4,0,2,9:29 PM,7:09,Tatum REBOUND (Off:0 Def:2),,,,
150,42100306,225,6,26,2,9:29 PM,7:05,Horford Offensive Charge Foul (P3) (Z.Zarba),,,,
151,42100306,227,5,37,2,9:29 PM,7:05,Horford Offensive Foul Turnover (P2.T7),,,,
152,42100306,228,6,2,2,9:30 PM,6:49,Williams S.FOUL (P3.T3) (Z.Zarba),,,,
153,42100306,230,3,11,2,9:30 PM,6:49,,,Butler Free Throw 1 of 2 (18 PTS),36 - 31,-5
154,42100306,231,8,0,2,9:30 PM,6:49,SUB: Brown FOR White,,,,
155,42100306,232,8,0,2,9:30 PM,6:49,SUB: Smart FOR Pritchard,,,,
156,42100306,233,8,0,2,9:30 PM,6:49,,,SUB: Adebayo FOR Oladipo,,
157,42100306,237,3,12,2,9:30 PM,6:49,,,Butler Free Throw 2 of 2 (19 PTS),37 - 31,-6
158,42100306,238,1,9,2,9:31 PM,6:38,Tatum 3' Driving Dunk (18 PTS),,,37 - 33,-4
159,42100306,240,6,1,2,9:31 PM,6:22,Tatum P.FOUL (P1.T4) (Z.Zarba),,,,
160,42100306,242,8,0,2,9:31 PM,6:22,SUB: White FOR Williams,,,,
161,42100306,244,1,1,2,9:32 PM,6:10,,,Lowry 25' 3PT Jump Shot (8 PTS) (Strus 1 AST),40 - 33,-7
162,42100306,246,6,1,2,9:32 PM,5:50,,,Lowry P.FOUL (P1.T4) (E.Lewis),,
163,42100306,248,2,1,2,9:33 PM,5:40,MISS Smart 27' 3PT Jump Shot,,,,
164,42100306,249,4,0,2,9:33 PM,5:38,,,Adebayo REBOUND (Off:2 Def:4),,
165,42100306,250,6,4,2,9:33 PM,5:22,,,Tucker OFF.Foul (P3) (Z.Zarba),,
166,42100306,252,5,37,2,9:33 PM,5:22,,,Tucker Offensive Foul Turnover (P1.T9),,
167,42100306,253,18,3,2,9:34 PM,5:22,,Instant Replay2nd Period (9:34 PM EST),,40 - 33,-7
168,42100306,254,8,0,2,9:35 PM,5:22,SUB: Williams III FOR Horford,,,,
169,42100306,255,8,0,2,9:35 PM,5:22,,,SUB: Martin FOR Tucker,,
170,42100306,258,1,6,2,9:36 PM,5:06,White 3' Driving Layup (4 PTS) (Brown 1 AST),,,40 - 35,-5
171,42100306,261,2,79,2,9:37 PM,4:40,,,MISS Strus 34' 3PT Pullup Jump Shot,,
172,42100306,262,4,0,2,9:37 PM,4:38,Tatum REBOUND (Off:0 Def:3),,,,
173,42100306,263,2,101,2,9:37 PM,4:29,MISS Smart 3' Driving Floating Jump Shot,,,,
174,42100306,264,4,0,2,9:37 PM,4:27,,,Butler REBOUND (Off:2 Def:4),,
175,42100306,265,5,1,2,9:37 PM,4:17,Brown STEAL (2 STL),,Butler Bad Pass Turnover (P1.T10),,
176,42100306,267,1,79,2,9:37 PM,4:07,Brown 20' Pullup Jump Shot (9 PTS),,,40 - 37,-3
177,42100306,268,6,4,2,9:37 PM,3:46,,,Adebayo OFF.Foul (P1) (Z.Zarba),,
178,42100306,270,5,37,2,9:37 PM,3:46,,,Adebayo Offensive Foul Turnover (P4.T11),,
179,42100306,271,1,79,2,9:38 PM,3:32,Brown 6' Pullup Jump Shot (11 PTS) (White 3 AST),,,40 - 39,-1
180,42100306,272,5,2,2,9:38 PM,3:17,Williams III STEAL (1 STL),,Martin Lost Ball Turnover (P2.T12),,
181,42100306,275,6,2,2,9:39 PM,3:05,,,Martin S.FOUL (P2.PN) (C.Kirkland),,
182,42100306,277,3,11,2,9:39 PM,3:05,Brown Free Throw 1 of 2 (12 PTS),,,40 - 40,TIE
183,42100306,278,8,0,2,9:39 PM,3:05,,,SUB: Vincent FOR Strus,,
184,42100306,280,3,12,2,9:40 PM,3:05,Brown Free Throw 2 of 2 (13 PTS),,,40 - 41,1
185,42100306,281,6,1,2,9:40 PM,2:55,White P.FOUL (P1.PN) (E.Lewis),,,,
186,42100306,283,9,1,2,9:40 PM,2:55,CELTICS Timeout: Regular (Full 2 Short 0),,,,
187,42100306,284,3,11,2,9:44 PM,2:55,,,Lowry Free Throw 1 of 2 (9 PTS),41 - 41,TIE
188,42100306,285,3,12,2,9:44 PM,2:55,,,Lowry Free Throw 2 of 2 (10 PTS),42 - 41,-1
189,42100306,286,2,1,2,9:45 PM,2:41,MISS White 28' 3PT Jump Shot,,,,
190,42100306,287,4,0,2,9:45 PM,2:39,,,Butler REBOUND (Off:2 Def:5),,
191,42100306,288,2,1,2,9:45 PM,2:21,,,MISS Lowry 26' 3PT Jump Shot,,
192,42100306,289,4,0,2,9:45 PM,2:19,,,Martin REBOUND (Off:2 Def:1),,
193,42100306,329,5,1,2,9:45 PM,2:17,Tatum STEAL (2 STL),,Martin Bad Pass Turnover (P3.T13),,
194,42100306,290,2,101,2,9:45 PM,2:11,MISS Brown 2' Driving Floating Jump Shot,,,,
195,42100306,291,4,0,2,9:45 PM,2:09,Brown REBOUND (Off:1 Def:2),,,,
196,42100306,292,1,97,2,9:45 PM,2:09,Brown Tip Layup Shot (15 PTS),,,42 - 43,1
197,42100306,293,2,78,2,9:45 PM,1:57,,,MISS Butler 7' Floating Jump Shot,,
198,42100306,294,4,0,2,9:45 PM,1:55,Smart REBOUND (Off:1 Def:1),,,,
199,42100306,295,1,41,2,9:46 PM,1:52,Brown 4' Running Layup (17 PTS) (Smart 2 AST),,,42 - 45,3
200,42100306,296,6,2,2,9:46 PM,1:52,,,Martin S.FOUL (P3.PN) (C.Kirkland),,
201,42100306,298,8,0,2,9:46 PM,1:52,,,SUB: Oladipo FOR Martin,,
202,42100306,301,3,10,2,9:46 PM,1:52,Brown Free Throw 1 of 1 (18 PTS),,,42 - 46,4
203,42100306,302,7,5,2,9:47 PM,1:38,Williams III Violation:Kicked Ball (E.Lewis),,,,
204,42100306,303,2,1,2,9:47 PM,1:27,,,MISS Oladipo 27' 3PT Jump Shot,,
205,42100306,304,4,0,2,9:47 PM,1:25,White REBOUND (Off:0 Def:2),,,,
206,42100306,305,2,80,2,9:47 PM,1:14,MISS Tatum 26' 3PT Step Back Jump Shot,,,,
207,42100306,306,4,0,2,9:47 PM,1:12,,,Butler REBOUND (Off:2 Def:6),,
208,42100306,307,2,79,2,9:47 PM,1:03,,,MISS Lowry 19' Pullup Jump Shot,,
209,42100306,308,4,0,2,9:48 PM,1:02,,,Adebayo REBOUND (Off:3 Def:4),,
210,42100306,309,1,97,2,9:48 PM,1:00,,,Adebayo Tip Layup Shot (2 PTS),44 - 46,2
211,42100306,310,5,2,2,9:48 PM,0:47,Smart Lost Ball Turnover (P1.T8),,Oladipo STEAL (1 STL),,
212,42100306,312,1,50,2,9:48 PM,0:43,,,Adebayo 2' Running Dunk (4 PTS) (Butler 6 AST),46 - 46,TIE
213,42100306,314,5,2,2,9:48 PM,0:33,Tatum Lost Ball Turnover (P3.T9),,Vincent STEAL (1 STL),,
214,42100306,316,2,41,2,9:48 PM,0:29,White BLOCK (1 BLK),,MISS Butler 5' Running Layup,,
215,42100306,318,4,0,2,9:48 PM,0:28,,,Butler REBOUND (Off:3 Def:6),,
216,42100306,319,6,1,2,9:48 PM,0:27,Brown P.FOUL (P1.PN) (E.Lewis),,,,
217,42100306,321,3,11,2,9:49 PM,0:27,,,Butler Free Throw 1 of 2 (20 PTS),47 - 46,-1
218,42100306,322,3,12,2,9:49 PM,0:27,,,Butler Free Throw 2 of 2 (21 PTS),48 - 46,-2
219,42100306,323,2,80,2,9:50 PM,0:05,MISS Smart 23' Step Back Jump Shot,,,,
220,42100306,324,4,0,2,9:50 PM,0:03,CELTICS Rebound,,,,
221,42100306,325,5,11,2,9:50 PM,0:03,CELTICS Turnover: Shot Clock (T#10),,,,
222,42100306,328,13,0,2,9:50 PM,0:00,,End of 2nd Period (9:50 PM EST),,48 - 46,-2
223,42100306,339,12,0,3,10:06 PM,12:00,,Start of 3rd Period (10:06 PM EST),,48 - 46,-2
224,42100306,340,6,1,3,10:06 PM,11:49,Brown P.FOUL (P2.T1) (E.Lewis),,,,
225,42100306,342,2,1,3,10:06 PM,11:38,,,MISS Butler 27' 3PT Jump Shot,,
226,42100306,343,4,0,3,10:06 PM,11:36,Tatum REBOUND (Off:0 Def:4),,,,
227,42100306,344,5,45,3,10:07 PM,11:17,Smart Out of Bounds - Bad Pass Turnover Turnover (P2.T11),,,,
228,42100306,345,2,1,3,10:07 PM,11:02,,,MISS Lowry 27' 3PT Jump Shot,,
229,42100306,346,4,0,3,10:07 PM,11:00,Smart REBOUND (Off:1 Def:2),,,,
230,42100306,350,2,2,3,10:08 PM,10:56,MISS Brown 4' Running Jump Shot,,Butler BLOCK (1 BLK),,
231,42100306,355,4,0,3,10:08 PM,10:56,CELTICS Rebound,,,,
232,42100306,352,10,0,3,10:08 PM,10:56,Jump Ball Brown vs. Butler: Tip to Tatum,,,,
233,42100306,356,1,1,3,10:08 PM,10:54,Tatum 26' 3PT Jump Shot (21 PTS) (Brown 2 AST),,,48 - 49,1
234,42100306,358,6,1,3,10:08 PM,10:37,Brown P.FOUL (P3.T2) (C.Kirkland),,,,
235,42100306,361,1,1,3,10:09 PM,10:22,,,Strus 27' 3PT Jump Shot (5 PTS) (Lowry 3 AST),51 - 49,-2
236,42100306,362,2,1,3,10:09 PM,10:04,MISS Horford 26' 3PT Jump Shot,,,,
237,42100306,363,4,0,3,10:09 PM,10:03,,,Heat Rebound,,
238,42100306,364,6,3,3,10:09 PM,10:03,Williams L.B.FOUL (P4.T3) (Z.Zarba),,,,
239,42100306,395,8,0,3,10:10 PM,10:03,SUB: Williams III FOR Williams,,,,
240,42100306,367,2,79,3,10:10 PM,9:39,,,MISS Strus 27' 3PT Pullup Jump Shot,,
241,42100306,368,4,0,3,10:10 PM,9:36,Horford REBOUND (Off:0 Def:4),,,,
242,42100306,369,2,1,3,10:10 PM,9:20,MISS Smart 25' 3PT Jump Shot,,,,
243,42100306,370,4,0,3,10:10 PM,9:18,,,Lowry REBOUND (Off:0 Def:3),,
244,42100306,371,1,50,3,10:10 PM,9:15,,,Strus 3' Running Dunk (7 PTS) (Lowry 4 AST),53 - 49,-4
245,42100306,373,1,79,3,10:11 PM,8:57,Tatum 26' 3PT Pullup Jump Shot (24 PTS),,,53 - 52,-1
246,42100306,374,1,47,3,10:11 PM,8:44,,,Adebayo 13' Turnaround Jump Shot (6 PTS),55 - 52,-3
247,42100306,375,2,1,3,10:11 PM,8:26,MISS Smart 29' 3PT Jump Shot,,,,
248,42100306,376,4,0,3,10:11 PM,8:24,Brown REBOUND (Off:2 Def:2),,,,
249,42100306,377,2,1,3,10:11 PM,8:14,MISS Tatum 25' 3PT Jump Shot,,,,
250,42100306,378,4,0,3,10:12 PM,8:12,,,Adebayo REBOUND (Off:3 Def:5),,
251,42100306,379,1,73,3,10:12 PM,7:52,,,Butler 3' Driving Reverse Layup (23 PTS),57 - 52,-5
252,42100306,380,1,1,3,10:12 PM,7:37,Smart 3PT Jump Shot (7 PTS) (Horford 3 AST),,,57 - 55,-2
253,42100306,382,6,2,3,10:12 PM,7:37,,,Tucker S.FOUL (P4.T1) (C.Kirkland),,
254,42100306,384,8,0,3,10:13 PM,7:37,,,SUB: Oladipo FOR Tucker,,
255,42100306,386,3,10,3,10:13 PM,7:37,Smart Free Throw 1 of 1 (8 PTS),,,57 - 56,-1
256,42100306,387,1,78,3,10:13 PM,7:21,,,Oladipo 9' Floating Jump Shot (2 PTS) (Lowry 5 AST),59 - 56,-3
