,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN
24,42100402,41,2,1,1,8:14 PM,8:59,,,MISS Smart 26' 3PT Jump Shot,,
25,42100402,42,4,0,1,8:14 PM,8:57,Looney REBOUND (Off:0 Def:1),,,,
26,42100402,45,1,44,1,8:14 PM,8:43,Looney 4' Reverse Layup (4 PTS) (Green 1 AST),,,13 - 7,-6
27,42100402,47,2,47,1,8:14 PM,8:27,Green BLOCK (1 BLK),,MISS Tatum 13' Turnaround Jump Shot,,
28,42100402,49,4,0,1,8:14 PM,8:24,Curry REBOUND (Off:0 Def:1),,,,
29,42100402,50,2,2,1,8:14 PM,8:23,MISS Thompson 3PT Running Jump Shot,,,,
30,42100402,51,4,0,1,8:14 PM,8:21,,,Tatum REBOUND (Off:0 Def:1),,
31,42100402,52,2,6,1,8:14 PM,8:06,,,MISS Brown 7' Driving Layup,,
32,42100402,53,4,0,1,8:14 PM,8:03,Curry REBOUND (Off:0 Def:2),,,,
33,42100402,55,1,101,1,8:15 PM,7:44,Curry 12' Driving Floating Jump Shot (2 PTS),,,13 - 9,-4
34,42100402,56,2,101,1,8:15 PM,7:20,,,MISS Tatum 10' Driving Floating Jump Shot,,
35,42100402,57,4,0,1,8:16 PM,7:18,,,Tatum REBOUND (Off:1 Def:1),,
36,42100402,58,2,97,1,8:16 PM,7:18,,,MISS Tatum Tip Layup Shot,,
37,42100402,59,4,0,1,8:16 PM,7:18,,,Celtics Rebound,,
38,42100402,61,1,80,1,8:16 PM,7:13,,,Tatum 25' 3PT Step Back Jump Shot (5 PTS) (Williams III 1 AST),16 - 9,-7
39,42100402,63,1,6,1,8:16 PM,7:02,Green 5' Driving Layup (2 PTS) (Curry 1 AST),,,16 - 11,-5
40,42100402,65,6,2,1,8:16 PM,7:02,,,Horford S.FOUL (P1.T1) (T.Brothers),,
41,42100402,67,3,10,1,8:17 PM,7:02,MISS Green Free Throw 1 of 1,,,,
42,42100402,68,4,0,1,8:17 PM,7:01,WARRIORS Rebound,,,,
43,42100402,70,6,1,1,8:17 PM,7:01,,,Tatum P.FOUL (P1.T2) (T.Brothers),,
44,42100402,72,2,6,1,8:18 PM,6:47,MISS Curry 4' Driving Layup,,,,
45,42100402,73,4,0,1,8:18 PM,6:47,WARRIORS Rebound,,,,
46,42100402,74,6,3,1,8:18 PM,6:47,,,Brown L.B.FOUL (P1.T3) (J.Tiven),,
47,42100402,76,9,1,1,8:18 PM,6:47,WARRIORS Timeout: Regular (Full 1 Short 0),,,,
48,42100402,78,2,1,1,8:22 PM,6:44,MISS Thompson 27' 3PT Jump Shot,,,,
49,42100402,79,4,0,1,8:22 PM,6:42,,,Celtics Rebound,,
50,42100402,81,2,1,1,8:23 PM,6:25,,,MISS Brown 3PT Jump Shot,,
51,42100402,82,4,0,1,8:23 PM,6:22,Looney REBOUND (Off:0 Def:2),,,,
52,42100402,83,2,6,1,8:23 PM,6:12,MISS Wiggins 6' Driving Layup,,,,
53,42100402,84,4,0,1,8:23 PM,6:09,,,Brown REBOUND (Off:0 Def:2),,
54,42100402,85,5,45,1,8:23 PM,6:07,,,Smart Out of Bounds - Bad Pass Turnover Turnover (P2.T2),,
55,42100402,86,8,0,1,8:23 PM,6:07,,,SUB: Williams FOR Tatum,,
56,42100402,87,8,0,1,8:23 PM,6:07,,,SUB: White FOR Williams III,,
57,42100402,90,1,63,1,8:24 PM,5:49,Thompson 7' Fadeaway Jumper (2 PTS) (Green 2 AST),,,16 - 13,-3
58,42100402,93,8,0,1,8:24 PM,5:30,SUB: Poole FOR Looney,,,,
59,42100402,94,8,0,1,8:24 PM,5:30,SUB: Payton II FOR Wiggins,,,,
60,42100402,97,2,1,1,8:24 PM,5:22,,,MISS Smart 27' 3PT Jump Shot,,
61,42100402,98,4,0,1,8:25 PM,5:19,Green REBOUND (Off:0 Def:1),,,,
62,42100402,99,2,75,1,8:25 PM,5:13,MISS Thompson 3' Driving Finger Roll Layup,,,,
63,42100402,100,4,0,1,8:25 PM,5:11,,,Horford REBOUND (Off:0 Def:1),,
64,42100402,101,1,5,1,8:25 PM,4:59,,,Williams 5' Layup (2 PTS) (Smart 2 AST),18 - 13,-5
65,42100402,103,6,1,1,8:25 PM,4:47,,,Williams P.FOUL (P1.T4) (T.Brothers),,
66,42100402,105,6,11,1,8:25 PM,4:47,Green T.FOUL (P0.T2) (J.Tiven),,,,
67,42100402,106,3,16,1,8:26 PM,4:47,,,Brown Free Throw Technical (10 PTS),19 - 13,-6
68,42100402,107,2,80,1,8:26 PM,4:39,MISS Curry 27' 3PT Step Back Jump Shot,,,,
69,42100402,108,4,0,1,8:26 PM,4:37,,,Brown REBOUND (Off:0 Def:3),,
70,42100402,109,1,1,1,8:27 PM,4:27,,,Brown 26' 3PT Jump Shot (13 PTS) (White 1 AST),22 - 13,-9
71,42100402,111,6,2,1,8:27 PM,4:13,,,White S.FOUL (P1.PN) (J.Tiven),,
72,42100402,113,3,11,1,8:27 PM,4:13,Green Free Throw 1 of 2 (3 PTS),,,22 - 14,-8
73,42100402,114,3,12,1,8:28 PM,4:13,Green Free Throw 2 of 2 (4 PTS),,,22 - 15,-7
74,42100402,115,2,101,1,8:28 PM,3:58,,,MISS White 9' Driving Floating Jump Shot,,
75,42100402,116,4,0,1,8:28 PM,3:56,Green REBOUND (Off:0 Def:2),,,,
76,42100402,117,6,2,1,8:28 PM,3:52,,,Brown S.FOUL (P2.PN) (Z.Zarba),,
77,42100402,119,7,1,1,8:29 PM,3:52,WARRIORS Violation: Delay of game Violation,,,,
78,42100402,120,3,11,1,8:29 PM,3:52,MISS Payton II Free Throw 1 of 2,,,,
79,42100402,121,4,1,1,8:29 PM,3:52,WARRIORS Rebound,,,,
80,42100402,122,8,0,1,8:29 PM,3:52,SUB: Porter Jr. FOR Thompson,,,,
81,42100402,123,8,0,1,8:29 PM,3:52,SUB: Looney FOR Green,,,,
82,42100402,126,8,0,1,8:29 PM,3:52,,,SUB: Tatum FOR Brown,,
83,42100402,128,3,12,1,8:29 PM,3:52,MISS Payton II Free Throw 2 of 2,,,,
84,42100402,129,4,0,1,8:29 PM,3:50,,,Smart REBOUND (Off:0 Def:1),,
85,42100402,130,5,1,1,8:29 PM,3:37,Looney STEAL (1 STL),,Smart Bad Pass Turnover (P3.T3),,
86,42100402,132,6,28,1,8:30 PM,3:37,,,Williams Personal Take Foul (P2.PN) (T.Brothers),,
87,42100402,134,18,0,1,8:30 PM,3:37,,Instant Replay1st Period (8:30 PM EST),,22 - 15,-7
88,42100402,135,3,11,1,8:31 PM,3:37,Curry Free Throw 1 of 2 (3 PTS),,,22 - 16,-6
89,42100402,136,3,12,1,8:31 PM,3:37,Curry Free Throw 2 of 2 (4 PTS),,,22 - 17,-5
90,42100402,137,2,1,1,8:31 PM,3:20,,,MISS Tatum 18' Jump Shot,,
91,42100402,138,4,0,1,8:31 PM,3:18,Porter Jr. REBOUND (Off:0 Def:1),,,,
92,42100402,140,1,7,1,8:32 PM,3:02,Looney 4' Dunk (6 PTS) (Curry 2 AST),,,22 - 19,-3
93,42100402,142,6,2,1,8:32 PM,2:47,Payton II S.FOUL (P1.T3) (Z.Zarba),,,,
94,42100402,144,9,1,1,8:33 PM,2:47,,,Celtics Timeout: Regular (Reg.1 Short 0),,
95,42100402,145,8,0,1,8:35 PM,2:47,,,SUB: Theis FOR Smart,,
96,42100402,146,8,0,1,8:35 PM,2:47,,,SUB: Pritchard FOR Horford,,
97,42100402,149,3,11,1,8:37 PM,2:47,,,Tatum Free Throw 1 of 2 (6 PTS),23 - 19,-4
98,42100402,150,3,12,1,8:37 PM,2:47,,,Tatum Free Throw 2 of 2 (7 PTS),24 - 19,-5
99,42100402,151,2,63,1,8:37 PM,2:34,MISS Poole 6' Fadeaway Jumper,,,,
100,42100402,152,4,0,1,8:37 PM,2:31,,,Theis REBOUND (Off:0 Def:1),,
101,42100402,153,5,1,1,8:37 PM,2:24,Looney STEAL (2 STL),,Theis Bad Pass Turnover (P1.T4),,
102,42100402,155,6,28,1,8:37 PM,2:22,,,Tatum Personal Take Foul (P2.PN) (J.Tiven),,
103,42100402,157,3,11,1,8:38 PM,2:22,MISS Curry Free Throw 1 of 2,,,,
104,42100402,158,4,1,1,8:38 PM,2:22,WARRIORS Rebound,,,,
105,42100402,159,3,12,1,8:38 PM,2:22,Curry Free Throw 2 of 2 (5 PTS),,,24 - 20,-4
106,42100402,160,5,2,1,8:39 PM,2:11,Curry STEAL (1 STL),,Tatum Lost Ball Turnover (P1.T5),,
107,42100402,162,1,79,1,8:39 PM,2:05,Curry 28' 3PT Pullup Jump Shot (8 PTS) (Poole 1 AST),,,24 - 23,-1
108,42100402,164,1,1,1,8:39 PM,1:33,,,Tatum 26' 3PT Jump Shot (10 PTS) (Theis 1 AST),27 - 23,-4
109,42100402,166,1,1,1,8:39 PM,1:20,Payton II 3PT Jump Shot (3 PTS) (Curry 3 AST),,,27 - 26,-1
110,42100402,168,1,79,1,8:40 PM,0:58,,,Tatum 29' 3PT Pullup Jump Shot (13 PTS),30 - 26,-4
111,42100402,169,1,1,1,8:40 PM,0:45,Poole 26' 3PT Jump Shot (3 PTS) (Payton II 1 AST),,,30 - 29,-1
112,42100402,171,5,2,1,8:40 PM,0:40,Looney STEAL (3 STL),,Tatum Lost Ball Turnover (P2.T6),,
113,42100402,173,2,2,1,8:40 PM,0:35,MISS Curry 26' 3PT Running Jump Shot,,,,
114,42100402,174,4,0,1,8:40 PM,0:32,,,White REBOUND (Off:0 Def:1),,
115,42100402,175,5,1,1,8:41 PM,0:12,Porter Jr. STEAL (1 STL),,White Bad Pass Turnover (P1.T7),,
116,42100402,177,1,102,1,8:41 PM,0:01,Curry 13' Driving Floating Bank Jump Shot (10 PTS),,,30 - 31,1
117,42100402,178,13,0,1,8:41 PM,0:00,,End of 1st Period (8:41 PM EST),,30 - 31,1
118,42100402,187,12,0,2,8:45 PM,12:00,,Start of 2nd Period (8:45 PM EST),,30 - 31,1
119,42100402,188,2,1,2,8:45 PM,11:50,MISS Poole 26' 3PT Jump Shot,,,,
120,42100402,189,4,0,2,8:45 PM,11:47,,,Theis REBOUND (Off:0 Def:2),,
121,42100402,256,5,2,2,8:45 PM,11:36,Poole STEAL (1 STL),,Tatum Lost Ball Turnover (P3.T8),,
122,42100402,194,2,75,2,8:45 PM,11:29,MISS Poole 5' Driving Finger Roll Layup,,White BLOCK (1 BLK),,
123,42100402,196,4,0,2,8:45 PM,11:28,,,Tatum REBOUND (Off:1 Def:2),,
124,42100402,199,18,2,2,8:46 PM,11:28,,Instant Replay2nd Period (8:46 PM EST),,30 - 31,1
125,42100402,200,2,47,2,8:49 PM,11:19,,,MISS Brown 16' Turnaround Jump Shot,,
126,42100402,201,4,0,2,8:49 PM,11:17,Bjelica REBOUND (Off:0 Def:1),,,,
127,42100402,202,2,6,2,8:49 PM,11:07,MISS Wiggins 3' Driving Layup,,,,
128,42100402,203,4,0,2,8:49 PM,11:06,,,Theis REBOUND (Off:0 Def:3),,
129,42100402,205,8,0,2,8:49 PM,11:06,SUB: Green FOR Porter Jr.,,,,
130,42100402,207,2,101,2,8:50 PM,10:48,,,MISS White 9' Driving Floating Jump Shot,,
131,42100402,209,4,0,2,8:50 PM,10:46,Poole REBOUND (Off:0 Def:1),,,,
132,42100402,210,2,79,2,8:50 PM,10:38,MISS Thompson 18' Pullup Jump Shot,,,,
133,42100402,211,4,0,2,8:50 PM,10:34,,,Tatum REBOUND (Off:1 Def:3),,
134,42100402,212,1,79,2,8:50 PM,10:31,,,Tatum 27' 3PT Pullup Jump Shot (16 PTS),33 - 31,-2
135,42100402,213,2,75,2,8:50 PM,10:07,MISS Poole 5' Driving Finger Roll Layup,,Theis BLOCK (1 BLK),,
136,42100402,215,4,0,2,8:50 PM,10:05,,,Pritchard REBOUND (Off:0 Def:1),,
137,42100402,216,2,74,2,8:51 PM,10:02,,,MISS White 5' Running Reverse Layup,,
138,42100402,217,4,0,2,8:51 PM,10:01,,,Celtics Rebound,,
139,42100402,218,6,3,2,8:51 PM,10:01,Wiggins L.B.FOUL (P2.T1) (Z.Zarba),,,,
140,42100402,220,8,0,2,8:51 PM,10:01,,,SUB: Williams III FOR Theis,,
141,42100402,222,2,80,2,8:51 PM,9:54,,,MISS Tatum 19' Step Back Jump Shot,,
142,42100402,223,4,0,2,8:51 PM,9:52,Bjelica REBOUND (Off:0 Def:2),,,,
143,42100402,224,1,44,2,8:51 PM,9:38,Bjelica 5' Reverse Layup (2 PTS) (Green 3 AST),,,33 - 33,TIE
144,42100402,226,2,5,2,8:52 PM,9:21,,,MISS Pritchard 4' Layup,,
145,42100402,227,4,0,2,8:52 PM,9:18,Bjelica REBOUND (Off:0 Def:3),,,,
146,42100402,228,5,1,2,8:52 PM,9:17,Bjelica Bad Pass Turnover (P1.T3),,White STEAL (1 STL),,
147,42100402,230,1,5,2,8:52 PM,9:09,,,Williams III 5' Layup (2 PTS) (White 2 AST),35 - 33,-2
148,42100402,232,1,98,2,8:52 PM,8:49,Bjelica 4' Cutting Layup Shot (4 PTS) (Poole 2 AST),,,35 - 35,TIE
149,42100402,234,2,86,2,8:53 PM,8:20,,,MISS Brown 18' Turnaround Fadeaway Shot,,
150,42100402,235,4,0,2,8:53 PM,8:17,Poole REBOUND (Off:0 Def:2),,,,
151,42100402,236,6,4,2,8:53 PM,8:12,Poole OFF.Foul (P1) (J.Tiven),,,,
152,42100402,238,5,37,2,8:53 PM,8:12,Poole Offensive Foul Turnover (P1.T4),,,,
153,42100402,239,8,0,2,8:53 PM,8:11,SUB: Curry FOR Poole,,,,
154,42100402,241,2,1,2,8:53 PM,7:57,,,MISS Brown 3PT Jump Shot,,
155,42100402,242,4,0,2,8:54 PM,7:55,Wiggins REBOUND (Off:0 Def:1),,,,
156,42100402,243,2,75,2,8:54 PM,7:45,MISS Wiggins 6' Driving Finger Roll Layup,,,,
157,42100402,244,4,0,2,8:54 PM,7:42,,,Tatum REBOUND (Off:1 Def:4),,
158,42100402,245,6,1,2,8:54 PM,7:39,Bjelica P.FOUL (P1.T2) (T.Brothers),,,,
159,42100402,249,8,0,2,8:54 PM,7:39,,,SUB: Horford FOR Tatum,,
160,42100402,250,1,79,2,8:54 PM,7:33,,,White 15' Pullup Jump Shot (2 PTS),37 - 35,-2
161,42100402,251,2,105,2,8:55 PM,7:14,MISS Thompson 4' Turnaround Fadeaway Bank Jump Shot,,,,
162,42100402,252,4,0,2,8:55 PM,7:12,,,Brown REBOUND (Off:0 Def:4),,
163,42100402,253,1,1,2,8:55 PM,7:06,,,White 3PT Jump Shot (5 PTS) (Brown 1 AST),40 - 35,-5
164,42100402,255,9,1,2,8:55 PM,6:57,WARRIORS Timeout: Regular (Full 2 Short 0),,,,
165,42100402,258,8,0,2,8:57 PM,6:57,SUB: Porter Jr. FOR Bjelica,,,,
166,42100402,259,8,0,2,8:57 PM,6:57,SUB: Payton II FOR Thompson,,,,
167,42100402,260,8,0,2,8:57 PM,6:57,,,SUB: Tatum FOR Pritchard,,
168,42100402,264,1,80,2,8:59 PM,6:53,Curry 19' Step Back Jump Shot (12 PTS) (Porter Jr. 1 AST),,,40 - 37,-3
169,42100402,266,5,1,2,8:59 PM,6:35,Curry STEAL (2 STL),,Tatum Bad Pass Turnover (P4.T9),,
170,42100402,268,1,103,2,8:59 PM,6:30,Curry 27' 3PT Running Pull-Up Jump Shot (15 PTS),,,40 - 40,TIE
171,42100402,270,8,0,2,9:00 PM,6:15,,,SUB: Smart FOR Williams III,,
172,42100402,272,2,80,2,9:00 PM,6:04,,,MISS Brown 26' 3PT Step Back Jump Shot,,
173,42100402,273,4,0,2,9:00 PM,6:02,Porter Jr. REBOUND (Off:0 Def:2),,,,
174,42100402,274,2,6,2,9:00 PM,5:52,MISS Curry 7' Driving Layup,,White BLOCK (2 BLK),,
175,42100402,276,4,0,2,9:00 PM,5:50,,,White REBOUND (Off:0 Def:2),,
176,42100402,277,6,1,2,9:00 PM,5:43,Porter Jr. P.FOUL (P1.T3) (Z.Zarba),,,,
177,42100402,279,2,63,2,9:01 PM,5:36,,,MISS Smart 12' Fadeaway Jumper,,
178,42100402,280,4,0,2,9:01 PM,5:33,Curry REBOUND (Off:0 Def:3),,,,
179,42100402,281,1,74,2,9:01 PM,5:27,Payton II 5' Running Reverse Layup (5 PTS) (Green 4 AST),,,40 - 42,2
180,42100402,283,2,1,2,9:01 PM,5:12,,,MISS Brown 25' 3PT Jump Shot,,
181,42100402,284,4,0,2,9:01 PM,5:10,Wiggins REBOUND (Off:0 Def:2),,,,
182,42100402,285,1,1,2,9:02 PM,4:53,Wiggins 27' 3PT Jump Shot (6 PTS) (Payton II 2 AST),,,40 - 45,5
183,42100402,287,9,1,2,9:02 PM,4:52,,,Celtics Timeout: Regular (Reg.2 Short 0),,
184,42100402,288,1,1,2,9:06 PM,4:28,,,Tatum 28' 3PT Jump Shot (19 PTS) (Brown 2 AST),43 - 45,2
185,42100402,290,2,80,2,9:06 PM,4:07,MISS Wiggins 15' Step Back Jump Shot,,,,
186,42100402,291,4,0,2,9:06 PM,4:05,,,White REBOUND (Off:0 Def:3),,
187,42100402,292,2,6,2,9:07 PM,3:55,,,MISS White 5' Driving Layup,,
188,42100402,293,4,0,2,9:07 PM,3:54,,,Celtics Rebound,,
189,42100402,295,1,1,2,9:07 PM,3:47,,,White 27' 3PT Jump Shot (8 PTS) (Tatum 3 AST),46 - 45,-1
190,42100402,297,2,79,2,9:07 PM,3:27,MISS Curry 30' 3PT Pullup Jump Shot,,,,
191,42100402,298,4,0,2,9:07 PM,3:25,,,Brown REBOUND (Off:0 Def:5),,
192,42100402,299,5,1,2,9:08 PM,3:16,Porter Jr. STEAL (2 STL),,Brown Bad Pass Turnover (P1.T10),,
193,42100402,301,1,75,2,9:08 PM,3:02,Green 5' Driving Finger Roll Layup (6 PTS),,,46 - 47,1
194,42100402,302,1,86,2,9:08 PM,2:50,,,Tatum 13' Turnaround Fadeaway (21 PTS) (Horford 1 AST),48 - 47,-1
195,42100402,304,6,2,2,9:08 PM,2:37,,,Horford S.FOUL (P2.T1) (J.Tiven),,
196,42100402,306,3,11,2,9:09 PM,2:37,MISS Green Free Throw 1 of 2,,,,
197,42100402,307,4,1,2,9:09 PM,2:37,WARRIORS Rebound,,,,
198,42100402,308,8,0,2,9:09 PM,2:37,SUB: Thompson FOR Porter Jr.,,,,
199,42100402,310,3,12,2,9:09 PM,2:37,Green Free Throw 2 of 2 (7 PTS),,,48 - 48,TIE
200,42100402,311,2,79,2,9:09 PM,2:19,,,MISS Tatum 27' 3PT Pullup Jump Shot,,
201,42100402,312,4,0,2,9:09 PM,2:17,Curry REBOUND (Off:0 Def:4),,,,
202,42100402,313,6,1,2,9:10 PM,2:09,,,Smart P.FOUL (P1.T2) (T.Brothers),,
203,42100402,315,2,1,2,9:10 PM,2:05,MISS Wiggins 25' 3PT Jump Shot,,,,
204,42100402,316,4,0,2,9:10 PM,2:02,,,Smart REBOUND (Off:0 Def:2),,
205,42100402,317,5,2,2,9:10 PM,1:58,Thompson STEAL (1 STL),,Smart Lost Ball Turnover (P4.T11),,
206,42100402,319,5,40,2,9:10 PM,1:54,Wiggins Out of Bounds Lost Ball Turnover (P1.T5),,,,
207,42100402,320,2,6,2,9:11 PM,1:32,,,MISS Tatum 4' Driving Layup,,
208,42100402,321,4,0,2,9:11 PM,1:29,,,Horford REBOUND (Off:1 Def:1),,
209,42100402,322,2,1,2,9:11 PM,1:28,,,MISS White 24' 3PT Jump Shot,,
210,42100402,323,4,0,2,9:11 PM,1:26,Thompson REBOUND (Off:0 Def:1),,,,
211,42100402,324,1,98,2,9:11 PM,1:11,Wiggins 4' Cutting Layup Shot (8 PTS) (Curry 4 AST),,,48 - 50,2
212,42100402,329,18,2,2,9:13 PM,0:55,,Instant Replay2nd Period (9:13 PM EST),,48 - 50,2
213,42100402,326,6,2,2,9:11 PM,0:54,Green S.FOUL (P1.T4) (Z.Zarba),,,,
214,42100402,330,3,13,2,9:14 PM,0:54,,,MISS Brown Free Throw 1 of 3,,
215,42100402,331,4,1,2,9:14 PM,0:54,,,Celtics Rebound,,
216,42100402,332,3,14,2,9:15 PM,0:54,,,Brown Free Throw 2 of 3 (14 PTS),49 - 50,1
217,42100402,333,3,15,2,9:15 PM,0:54,,,Brown Free Throw 3 of 3 (15 PTS),50 - 50,TIE
218,42100402,334,2,1,2,9:15 PM,0:44,MISS Thompson 26' 3PT Jump Shot,,,,
219,42100402,335,4,0,2,9:15 PM,0:42,,,Horford REBOUND (Off:1 Def:2),,
220,42100402,336,2,63,2,9:15 PM,0:33,,,MISS Tatum 19' Fadeaway Jumper,,
221,42100402,337,4,0,2,9:15 PM,0:31,Green REBOUND (Off:0 Def:3),,,,
222,42100402,338,2,79,2,9:16 PM,0:14,MISS Curry 25' 3PT Pullup Jump Shot,,,,
223,42100402,339,4,0,2,9:16 PM,0:12,Wiggins REBOUND (Off:1 Def:2),,,,
224,42100402,342,1,72,2,9:16 PM,0:09,Wiggins Putback Layup (10 PTS),,,50 - 52,2
225,42100402,343,2,79,2,9:16 PM,0:06,,,MISS Brown 19' Pullup Jump Shot,,
226,42100402,344,4,0,2,9:16 PM,0:05,,,White REBOUND (Off:1 Def:3),,
227,42100402,345,2,79,2,9:16 PM,0:01,,,MISS White 22' Pullup Jump Shot,,
228,42100402,346,4,0,2,9:16 PM,0:00,,,Celtics Rebound,,
229,42100402,347,13,0,2,9:16 PM,0:00,,End of 2nd Period (9:16 PM EST),,50 - 52,2
230,42100402,352,12,0,3,9:32 PM,12:00,,Start of 3rd Period (9:32 PM EST),,50 - 52,2
231,42100402,353,5,45,3,9:32 PM,11:47,Green Out of Bounds - Bad Pass Turnover Turnover (P1.T6),,,,
232,42100402,354,6,1,3,9:33 PM,11:32,Green P.FOUL (P2.T1) (J.Tiven),,,,
233,42100402,356,2,1,3,9:33 PM,11:28,,,MISS Brown 26' 3PT Jump Shot,,
234,42100402,357,4,0,3,9:33 PM,11:25,Curry REBOUND (Off:0 Def:5),,,,
235,42100402,358,2,2,3,9:33 PM,11:22,MISS Thompson 16' Running Jump Shot,,,,
236,42100402,359,4,0,3,9:33 PM,11:20,Wiggins REBOUND (Off:2 Def:2),,,,
237,42100402,360,2,72,3,9:33 PM,11:17,MISS Wiggins 4' Putback Layup,,,,
238,42100402,361,4,0,3,9:33 PM,11:14,,,Horford REBOUND (Off:1 Def:3),,
239,42100402,362,1,98,3,9:33 PM,11:07,,,Brown 9' Cutting Layup Shot (17 PTS) (Smart 3 AST),52 - 52,TIE
240,42100402,364,1,6,3,9:34 PM,10:53,Curry 5' Driving Layup (17 PTS),,,52 - 54,2
241,42100402,365,2,57,3,9:34 PM,10:39,,,MISS Horford 8' Driving Hook Shot,,
242,42100402,366,4,0,3,9:34 PM,10:36,Green REBOUND (Off:0 Def:4),,,,
243,42100402,367,6,1,3,9:34 PM,10:33,,,Smart P.FOUL (P2.T1) (Z.Zarba),,
244,42100402,369,2,73,3,9:34 PM,10:27,MISS Thompson 4' Driving Reverse Layup,,,,
245,42100402,370,4,0,3,9:35 PM,10:24,,,Horford REBOUND (Off:1 Def:4),,
246,42100402,371,2,86,3,9:35 PM,10:19,,,MISS Brown 6' Turnaround Fadeaway Shot,,
247,42100402,372,4,0,3,9:35 PM,10:17,Thompson REBOUND (Off:0 Def:2),,,,
248,42100402,373,2,103,3,9:35 PM,10:13,MISS Curry 29' 3PT Running Pull-Up Jump Shot,,,,
249,42100402,374,4,0,3,9:35 PM,10:12,WARRIORS Rebound,,,,
250,42100402,376,6,1,3,9:35 PM,10:06,,,Williams III P.FOUL (P1.T2) (J.Tiven),,
251,42100402,378,2,79,3,9:36 PM,9:58,MISS Curry 29' 3PT Pullup Jump Shot,,,,
252,42100402,379,4,0,3,9:36 PM,9:56,Wiggins REBOUND (Off:3 Def:2),,,,
253,42100402,380,2,72,3,9:36 PM,9:55,MISS Wiggins 6' Putback Layup,,Williams III BLOCK (2 BLK),,
254,42100402,382,4,0,3,9:36 PM,9:54,WARRIORS Rebound,,,,
255,42100402,385,1,7,3,9:36 PM,9:51,Looney 4' Dunk (8 PTS) (Green 5 AST),,,52 - 56,4
256,42100402,387,5,1,3,9:37 PM,9:32,Green STEAL (1 STL),,Brown Bad Pass Turnover (P2.T12),,
257,42100402,389,1,1,3,9:37 PM,9:23,Thompson 26' 3PT Jump Shot (5 PTS) (Green 6 AST),,,52 - 59,7
