,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN
67,42100406,104,4,0,1,9:25 PM,3:37,Pritchard REBOUND (Off:1 Def:0),,,,
68,42100406,105,1,47,1,9:25 PM,3:31,Brown 14' Turnaround Jump Shot (7 PTS) (Pritchard 1 AST),,,14 - 20,6
69,42100406,107,5,2,1,9:26 PM,3:17,Smart STEAL (2 STL),,Curry Lost Ball Turnover (P2.T4),,
70,42100406,109,2,41,1,9:26 PM,3:11,MISS White 4' Running Layup,,,,
71,42100406,111,4,0,1,9:26 PM,3:09,,,Poole REBOUND (Off:0 Def:1),,
72,42100406,112,6,2,1,9:26 PM,3:06,Smart S.FOUL (P2.T3) (J.Goble),,,,
73,42100406,114,3,11,1,9:26 PM,3:06,,,Payton II Free Throw 1 of 2 (1 PTS),15 - 20,5
74,42100406,115,8,0,1,9:26 PM,3:06,SUB: Tatum FOR Smart,,,,
75,42100406,116,8,0,1,9:26 PM,3:06,,,SUB: Wiggins FOR Porter Jr.,,
76,42100406,119,3,12,1,9:27 PM,3:06,,,Payton II Free Throw 2 of 2 (2 PTS),16 - 20,4
77,42100406,120,1,1,1,9:27 PM,2:53,Tatum 16' Jump Shot (7 PTS) (White 1 AST),,,16 - 22,6
78,42100406,122,2,1,1,9:27 PM,2:31,,,MISS Payton II 25' 3PT Jump Shot,,
79,42100406,123,4,0,1,9:27 PM,2:29,,,Payton II REBOUND (Off:1 Def:0),,
80,42100406,124,1,72,1,9:27 PM,2:28,,,Payton II 7' Putback Layup (4 PTS),18 - 22,4
81,42100406,125,5,13,1,9:28 PM,2:09,Brown Backcourt Turnover (P2.T4),,,,
82,42100406,126,9,1,1,9:28 PM,2:09,CELTICS Timeout: Regular (Full 1 Short 0),,,,
83,42100406,127,8,0,1,9:31 PM,2:09,SUB: Williams FOR Brown,,,,
84,42100406,128,8,0,1,9:31 PM,2:09,,,SUB: Green FOR Looney,,
85,42100406,131,2,98,1,9:32 PM,2:01,,,MISS Payton II 10' Cutting Layup Shot,,
86,42100406,132,4,0,1,9:32 PM,1:58,Williams III REBOUND (Off:0 Def:1),,,,
87,42100406,133,2,1,1,9:32 PM,1:39,MISS Tatum 26' 3PT Jump Shot,,,,
88,42100406,134,4,0,1,9:32 PM,1:36,,,Poole REBOUND (Off:0 Def:2),,
89,42100406,135,6,1,1,9:32 PM,1:29,Williams P.FOUL (P1.T4) (D.Guthrie),,,,
90,42100406,137,1,1,1,9:33 PM,1:20,,,Green 24' 3PT Jump Shot (5 PTS) (Curry 3 AST),21 - 22,1
91,42100406,139,2,1,1,9:33 PM,1:06,MISS White 26' 3PT Jump Shot,,,,
92,42100406,140,4,0,1,9:33 PM,1:03,,,Curry REBOUND (Off:0 Def:1),,
93,42100406,141,1,1,1,9:33 PM,0:56,,,Curry 25' 3PT Jump Shot (5 PTS) (Payton II 1 AST),24 - 22,-2
94,42100406,143,2,6,1,9:34 PM,0:33,MISS White 8' Driving Layup,,Wiggins BLOCK (1 BLK),,
95,42100406,145,4,0,1,9:34 PM,0:31,Williams III REBOUND (Off:1 Def:1),,,,
96,42100406,146,2,72,1,9:34 PM,0:30,MISS Williams III 3' Putback Layup,,Payton II BLOCK (1 BLK),,
97,42100406,147,4,0,1,9:34 PM,0:29,,,Payton II REBOUND (Off:1 Def:1),,
98,42100406,149,1,104,1,9:34 PM,0:23,,,Poole 28' 3PT Step Back Bank Jump Shot (5 PTS),27 - 22,-5
99,42100406,150,2,80,1,9:34 PM,0:04,MISS Pritchard 25' 3PT Step Back Jump Shot,,,,
100,42100406,151,4,0,1,9:34 PM,0:01,,,Payton II REBOUND (Off:1 Def:2),,
101,42100406,152,2,2,1,9:34 PM,0:00,,,MISS Payton II 38' 3PT Running Jump Shot,,
102,42100406,153,4,0,1,9:34 PM,0:00,,,Warriors Rebound,,
103,42100406,154,13,0,1,9:34 PM,0:00,,End of 1st Period (9:34 PM EST),,27 - 22,-5
104,42100406,157,12,0,2,9:38 PM,12:00,,Start of 2nd Period (9:38 PM EST),,27 - 22,-5
105,42100406,160,6,1,2,9:39 PM,11:44,Tatum P.FOUL (P2.T1) (J.Goble),,,,
106,42100406,162,2,6,2,9:39 PM,11:36,Williams BLOCK (1 BLK),,MISS Wiggins 7' Driving Layup,,
107,42100406,163,4,0,2,9:39 PM,11:34,,,Green REBOUND (Off:1 Def:1),,
108,42100406,164,1,1,2,9:39 PM,11:33,,,Poole 28' 3PT Jump Shot (8 PTS) (Green 3 AST),30 - 22,-8
109,42100406,166,2,75,2,9:39 PM,11:17,MISS White 4' Driving Finger Roll Layup,,,,
110,42100406,167,4,0,2,9:40 PM,11:15,,,Thompson REBOUND (Off:0 Def:2),,
111,42100406,168,1,74,2,9:40 PM,11:11,,,Wiggins 4' Running Reverse Layup (5 PTS) (Thompson 1 AST),32 - 22,-10
112,42100406,170,9,1,2,9:40 PM,11:10,CELTICS Timeout: Regular (Full 2 Short 0),,,,
113,42100406,172,8,0,2,9:43 PM,11:10,SUB: Brown FOR White,,,,
114,42100406,173,8,0,2,9:43 PM,11:10,SUB: Smart FOR Pritchard,,,,
115,42100406,176,2,1,2,9:44 PM,10:56,MISS Brown 26' 3PT Jump Shot,,,,
116,42100406,177,4,0,2,9:44 PM,10:51,,,Thompson REBOUND (Off:0 Def:3),,
117,42100406,178,2,80,2,9:44 PM,10:35,,,MISS Poole 27' 3PT Step Back Jump Shot,,
118,42100406,179,4,0,2,9:44 PM,10:33,,,Green REBOUND (Off:2 Def:1),,
119,42100406,180,1,1,2,9:44 PM,10:31,,,Poole 28' 3PT Jump Shot (11 PTS) (Green 4 AST),35 - 22,-13
120,42100406,182,5,2,2,9:44 PM,10:17,Brown Lost Ball Turnover (P3.T5),,Payton II STEAL (1 STL),,
121,42100406,184,1,50,2,9:44 PM,10:13,,,Wiggins 2' Running Dunk (7 PTS) (Poole 1 AST),37 - 22,-15
122,42100406,186,9,1,2,9:44 PM,10:13,CELTICS Timeout: Regular (Full 3 Short 0),,,,
123,42100406,188,8,0,2,9:48 PM,10:13,SUB: Williams III FOR Williams,,,,
124,42100406,190,1,1,2,9:48 PM,9:59,Brown 25' 3PT Jump Shot (10 PTS) (Tatum 1 AST),,,37 - 25,-12
125,42100406,192,2,101,2,9:48 PM,9:42,,,MISS Thompson 15' Driving Floating Jump Shot,,
126,42100406,193,4,0,2,9:49 PM,9:40,Brown REBOUND (Off:0 Def:2),,,,
127,42100406,195,2,1,2,9:49 PM,9:23,MISS Brown 24' 3PT Jump Shot,,,,
128,42100406,196,4,0,2,9:49 PM,9:20,,,Green REBOUND (Off:2 Def:2),,
129,42100406,197,5,1,2,9:49 PM,9:17,Tatum STEAL (2 STL),,Green Bad Pass Turnover (P1.T5),,
130,42100406,199,6,1,2,9:49 PM,9:11,,,Green P.FOUL (P1.T1) (Z.Zarba),,
131,42100406,201,1,79,2,9:50 PM,9:07,Brown 15' Pullup Jump Shot (12 PTS) (Tatum 2 AST),,,37 - 27,-10
132,42100406,203,6,1,2,9:50 PM,8:54,Smart P.FOUL (P3.T2) (D.Guthrie),,,,
133,42100406,205,8,0,2,9:50 PM,8:54,SUB: White FOR Smart,,,,
134,42100406,209,8,0,2,9:50 PM,8:54,,,SUB: Looney FOR Green,,
135,42100406,207,2,1,2,9:51 PM,8:43,,,MISS Wiggins 28' 3PT Jump Shot,,
136,42100406,208,4,0,2,9:51 PM,8:39,,,Looney REBOUND (Off:2 Def:1),,
137,42100406,211,2,98,2,9:51 PM,8:37,,,MISS Payton II 6' Cutting Layup Shot,,
138,42100406,212,4,0,2,9:51 PM,8:35,Horford REBOUND (Off:0 Def:3),,,,
139,42100406,213,6,1,2,9:51 PM,8:24,,,Payton II P.FOUL (P1.T2) (J.Goble),,
140,42100406,215,8,0,2,9:51 PM,8:24,,,SUB: Curry FOR Payton II,,
141,42100406,217,2,1,2,9:52 PM,8:18,MISS White 24' 3PT Jump Shot,,,,
142,42100406,218,4,0,2,9:52 PM,8:15,,,Curry REBOUND (Off:0 Def:2),,
143,42100406,219,2,41,2,9:52 PM,8:09,Williams III BLOCK (1 BLK),,MISS Curry 6' Running Layup,,
144,42100406,221,4,0,2,9:52 PM,8:07,Horford REBOUND (Off:0 Def:4),,,,
145,42100406,222,1,41,2,9:52 PM,8:03,Tatum 1' Running Layup (9 PTS) (Horford 1 AST),,,37 - 29,-8
146,42100406,223,9,1,2,9:52 PM,8:02,,,Warriors Timeout: Regular (Reg.2 Short 0),,
147,42100406,225,8,0,2,9:53 PM,8:02,,,SUB: Green FOR Poole,,
148,42100406,230,1,79,2,9:54 PM,7:48,,,Thompson 18' Pullup Jump Shot (7 PTS) (Curry 4 AST),39 - 29,-10
149,42100406,232,5,40,2,9:55 PM,7:22,Williams III Out of Bounds Lost Ball Turnover (P1.T6),,,,
150,42100406,233,2,75,2,9:55 PM,7:11,,,MISS Wiggins 14' Driving Finger Roll Layup,,
151,42100406,234,4,0,2,9:55 PM,7:08,Horford REBOUND (Off:0 Def:5),,,,
152,42100406,235,2,101,2,9:55 PM,6:56,MISS Brown 7' Driving Floating Jump Shot,,,,
153,42100406,236,4,0,2,9:55 PM,6:54,CELTICS Rebound,,,,
154,42100406,237,6,3,2,9:55 PM,6:54,,,Looney L.B.FOUL (P3.T3) (Z.Zarba),,
155,42100406,239,1,108,2,9:56 PM,6:44,Williams III Cutting Dunk Shot (4 PTS) (White 2 AST),,,39 - 31,-8
156,42100406,241,1,1,2,9:56 PM,6:27,,,Wiggins 24' 3PT Jump Shot (10 PTS) (Curry 5 AST),42 - 31,-11
157,42100406,243,5,1,2,9:56 PM,6:09,Williams III Bad Pass Turnover (P2.T7),,Wiggins STEAL (2 STL),,
158,42100406,245,2,41,2,9:56 PM,6:05,Williams III BLOCK (2 BLK),,MISS Thompson 5' Running Layup,,
159,42100406,247,4,0,2,9:56 PM,6:04,,,Warriors Rebound,,
160,42100406,249,2,102,2,9:57 PM,6:01,,,MISS Thompson 13' Driving Floating Bank Jump Shot,,
161,42100406,250,4,0,2,9:57 PM,5:59,,,Looney REBOUND (Off:3 Def:1),,
162,42100406,251,2,107,2,9:57 PM,5:59,,,MISS Looney Tip Dunk Shot,,
163,42100406,252,4,0,2,9:57 PM,5:57,White REBOUND (Off:0 Def:1),,,,
164,42100406,253,5,1,2,9:57 PM,5:43,Tatum Bad Pass Turnover (P2.T8),,Green STEAL (1 STL),,
165,42100406,255,6,28,2,9:57 PM,5:41,White Personal Take Foul (P1.T3) (J.Goble),,,,
166,42100406,257,1,101,2,9:58 PM,5:35,,,Curry 9' Driving Floating Jump Shot (7 PTS),44 - 31,-13
167,42100406,258,5,2,2,9:58 PM,5:21,White Lost Ball Turnover (P1.T9),,Wiggins STEAL (3 STL),,
168,42100406,260,5,45,2,9:58 PM,5:17,,,Green Out of Bounds - Bad Pass Turnover Turnover (P2.T6),,
169,42100406,261,1,1,2,9:58 PM,5:02,Horford 15' Jump Shot (4 PTS) (Tatum 3 AST),,,44 - 33,-11
170,42100406,263,2,1,2,9:59 PM,4:47,,,MISS Wiggins 31' 3PT Jump Shot,,
171,42100406,264,4,0,2,9:59 PM,4:45,,,Looney REBOUND (Off:4 Def:1),,
172,42100406,265,1,1,2,9:59 PM,4:36,,,Curry 28' 3PT Jump Shot (10 PTS),47 - 33,-14
173,42100406,266,6,4,2,9:59 PM,4:22,Tatum OFF.Foul (P3) (D.Guthrie),,,,
174,42100406,268,5,37,2,9:59 PM,4:22,Tatum Offensive Foul Turnover (P3.T10),,,,
175,42100406,269,8,0,2,9:59 PM,4:22,SUB: Pritchard FOR Tatum,,,,
176,42100406,270,8,0,2,9:59 PM,4:22,SUB: Smart FOR White,,,,
177,42100406,271,8,0,2,9:59 PM,4:22,SUB: Williams FOR Williams III,,,,
178,42100406,275,2,1,2,10:00 PM,4:10,,,MISS Green 24' 3PT Jump Shot,,
179,42100406,276,4,0,2,10:00 PM,4:06,CELTICS Rebound,,,,
180,42100406,279,8,0,2,10:00 PM,3:51,,,SUB: Porter Jr. FOR Looney,,
181,42100406,280,8,0,2,10:00 PM,3:51,,,SUB: Payton II FOR Wiggins,,
182,42100406,283,2,1,2,10:01 PM,3:46,MISS Brown 27' 3PT Jump Shot,,,,
183,42100406,284,4,0,2,10:01 PM,3:44,,,Green REBOUND (Off:2 Def:3),,
184,42100406,285,2,75,2,10:01 PM,3:32,,,MISS Thompson 5' Driving Finger Roll Layup,,
185,42100406,286,4,0,2,10:01 PM,3:29,Smart REBOUND (Off:0 Def:2),,,,
186,42100406,287,2,2,2,10:01 PM,3:25,MISS Williams 26' 3PT Running Jump Shot,,,,
187,42100406,288,4,0,2,10:01 PM,3:23,,,Green REBOUND (Off:2 Def:4),,
188,42100406,289,1,75,2,10:01 PM,3:11,,,Curry 3' Driving Finger Roll Layup (12 PTS),49 - 33,-16
189,42100406,290,5,1,2,10:01 PM,2:53,Pritchard Bad Pass Turnover (P1.T11),,Payton II STEAL (2 STL),,
190,42100406,292,1,98,2,10:02 PM,2:39,,,Thompson 4' Cutting Layup Shot (9 PTS) (Green 5 AST),51 - 33,-18
191,42100406,294,9,1,2,10:02 PM,2:39,CELTICS Timeout: Regular (Full 4 Short 0),,,,
192,42100406,295,8,0,2,10:03 PM,2:39,SUB: Tatum FOR Pritchard,,,,
193,42100406,296,8,0,2,10:03 PM,2:39,SUB: Williams III FOR Williams,,,,
194,42100406,299,5,6,2,10:04 PM,2:25,Smart Double Dribble Turnover (P2.T12),,,,
195,42100406,300,8,0,2,10:04 PM,2:25,,,SUB: Wiggins FOR Porter Jr.,,
196,42100406,302,1,1,2,10:04 PM,2:09,,,Thompson 28' 3PT Jump Shot (12 PTS) (Payton II 2 AST),54 - 33,-21
197,42100406,304,1,102,2,10:05 PM,1:58,Tatum 7' Driving Floating Bank Jump Shot (11 PTS) (Smart 3 AST),,,54 - 35,-19
198,42100406,306,2,6,2,10:05 PM,1:47,Williams III BLOCK (3 BLK),,MISS Curry 9' Driving Layup,,
199,42100406,308,4,0,2,10:05 PM,1:46,CELTICS Rebound,,,,
200,42100406,310,2,101,2,10:05 PM,1:34,MISS Brown 9' Driving Floating Jump Shot,,,,
201,42100406,311,4,0,2,10:05 PM,1:32,,,Curry REBOUND (Off:0 Def:3),,
202,42100406,313,5,2,2,10:05 PM,1:27,Brown STEAL (1 STL),,Thompson Lost Ball Turnover (P1.T7),,
203,42100406,315,6,2,2,10:05 PM,1:26,,,Curry S.FOUL (P2.T4) (J.Goble),,
204,42100406,317,3,11,2,10:06 PM,1:26,Brown Free Throw 1 of 2 (13 PTS),,,54 - 36,-18
205,42100406,318,3,12,2,10:06 PM,1:26,Brown Free Throw 2 of 2 (14 PTS),,,54 - 37,-17
206,42100406,319,2,1,2,10:06 PM,1:14,,,MISS Wiggins 27' 3PT Jump Shot,,
207,42100406,320,4,0,2,10:06 PM,1:12,Smart REBOUND (Off:0 Def:3),,,,
208,42100406,321,2,63,2,10:06 PM,1:02,MISS Tatum 16' Fadeaway Jumper,,,,
209,42100406,322,4,0,2,10:06 PM,0:59,,,Curry REBOUND (Off:0 Def:4),,
210,42100406,337,5,1,2,10:07 PM,0:51,Tatum STEAL (3 STL),,Green Bad Pass Turnover (P3.T8),,
211,42100406,339,2,41,2,10:07 PM,0:45,MISS Tatum Running Layup,,,,
212,42100406,340,4,0,2,10:07 PM,0:41,,,Warriors Rebound,,
213,42100406,325,8,0,2,10:07 PM,0:41,,,SUB: Poole FOR Thompson,,
214,42100406,330,8,0,2,10:07 PM,0:41,,,SUB: Porter Jr. FOR Curry,,
215,42100406,327,7,5,2,10:08 PM,0:36,Horford Violation:Kicked Ball (Z.Zarba),,,,
216,42100406,328,2,1,2,10:08 PM,0:33,,,MISS Poole 27' 3PT Jump Shot,,
217,42100406,329,4,0,2,10:08 PM,0:31,Williams III REBOUND (Off:1 Def:2),,,,
218,42100406,332,1,98,2,10:08 PM,0:23,Williams III 5' Cutting Layup Shot (6 PTS) (Smart 4 AST),,,54 - 39,-15
219,42100406,334,2,86,2,10:09 PM,0:02,,,MISS Wiggins 16' Turnaround Fadeaway Shot,,
220,42100406,335,4,0,2,10:09 PM,0:01,,,Green REBOUND (Off:3 Def:4),,
221,42100406,342,2,78,2,10:09 PM,0:00,Williams III BLOCK (4 BLK),,MISS Green 6' Floating Jump Shot,,
222,42100406,344,4,0,2,10:09 PM,0:00,,,Warriors Rebound,,
223,42100406,336,13,0,2,10:09 PM,0:00,,End of 2nd Period (10:09 PM EST),,54 - 39,-15
224,42100406,350,12,0,3,10:25 PM,12:00,,Start of 3rd Period (10:25 PM EST),,54 - 39,-15
225,42100406,352,1,1,3,10:26 PM,11:34,,,Green 24' 3PT Jump Shot (8 PTS) (Wiggins 1 AST),57 - 39,-18
226,42100406,354,1,6,3,10:26 PM,11:17,Brown 5' Driving Layup (16 PTS) (Williams III 1 AST),,,57 - 41,-16
227,42100406,356,2,1,3,10:26 PM,11:11,,,MISS Wiggins 24' 3PT Jump Shot,,
228,42100406,357,4,0,3,10:26 PM,11:08,Horford REBOUND (Off:0 Def:6),,,,
229,42100406,358,2,1,3,10:26 PM,10:59,MISS Horford 27' 3PT Jump Shot,,,,
230,42100406,359,4,0,3,10:26 PM,10:56,,,Porter Jr. REBOUND (Off:0 Def:1),,
231,42100406,360,2,6,3,10:27 PM,10:43,,,MISS Wiggins 4' Driving Layup,,
232,42100406,361,4,0,3,10:27 PM,10:41,Horford REBOUND (Off:0 Def:7),,,,
233,42100406,362,2,6,3,10:27 PM,10:22,MISS Smart 5' Driving Layup,,,,
234,42100406,363,4,0,3,10:27 PM,10:18,,,Wiggins REBOUND (Off:1 Def:2),,
235,42100406,364,2,86,3,10:27 PM,9:57,,,MISS Thompson 17' Turnaround Fadeaway Shot,,
236,42100406,365,4,0,3,10:27 PM,9:56,,,Warriors Rebound,,
237,42100406,368,5,11,3,10:27 PM,9:56,,,Warriors Turnover: Shot Clock (T#9),,
238,42100406,367,1,1,3,10:28 PM,9:44,Horford 25' 3PT Jump Shot (7 PTS) (Smart 5 AST),,,57 - 44,-13
239,42100406,370,2,101,3,10:28 PM,9:21,,,MISS Thompson 9' Driving Floating Jump Shot,,
240,42100406,371,4,0,3,10:28 PM,9:19,,,Wiggins REBOUND (Off:2 Def:2),,
241,42100406,372,1,79,3,10:28 PM,9:16,,,Curry 26' 3PT Pullup Jump Shot (15 PTS) (Wiggins 2 AST),60 - 44,-16
242,42100406,374,2,79,3,10:29 PM,8:53,MISS Tatum 25' 3PT Pullup Jump Shot,,,,
243,42100406,375,4,0,3,10:29 PM,8:51,Horford REBOUND (Off:1 Def:7),,,,
244,42100406,376,10,0,3,10:29 PM,8:47, ,,,,
245,42100406,380,5,11,3,10:30 PM,8:33,CELTICS Turnover: Shot Clock (T#13),,,,
246,42100406,381,5,45,3,10:30 PM,8:15,,,Thompson Out of Bounds - Bad Pass Turnover Turnover (P2.T10),,
247,42100406,382,1,1,3,10:31 PM,8:01,Horford 24' 3PT Jump Shot (10 PTS) (Tatum 4 AST),,,60 - 47,-13
248,42100406,384,1,1,3,10:31 PM,7:43,,,Porter Jr. 24' 3PT Jump Shot (3 PTS) (Wiggins 3 AST),63 - 47,-16
249,42100406,386,2,66,3,10:31 PM,7:26,MISS Smart 12' Jump Bank Shot,,,,
250,42100406,387,4,0,3,10:32 PM,7:23,,,Green REBOUND (Off:3 Def:5),,
251,42100406,388,1,80,3,10:32 PM,7:14,,,Curry 25' 3PT Step Back Jump Shot (18 PTS) (Green 6 AST),66 - 47,-19
252,42100406,390,1,1,3,10:32 PM,6:53,Horford 28' 3PT Jump Shot (13 PTS) (Tatum 5 AST),,,66 - 50,-16
253,42100406,392,1,1,3,10:32 PM,6:34,,,Porter Jr. 25' 3PT Jump Shot (6 PTS) (Curry 6 AST),69 - 50,-19
254,42100406,394,2,79,3,10:33 PM,6:22,MISS Smart 27' 3PT Pullup Jump Shot,,,,
255,42100406,395,4,0,3,10:33 PM,6:20,,,Green REBOUND (Off:3 Def:6),,
