,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN
83,42100304,119,1,1,1,8:59 PM,2:59,Pritchard 28' 3PT Jump Shot (3 PTS) (Tatum 1 AST),,, 4 - 21,17
84,42100304,121,6,4,1,8:59 PM,2:48,,,Dedmon OFF.Foul (P1) (K.Fitzgerald),,
85,42100304,123,5,37,1,8:59 PM,2:48,,,Dedmon Offensive Foul Turnover (P1.T3),,
86,42100304,124,9,1,1,8:59 PM,2:48,,,Heat Timeout: Regular (Reg.1 Short 0),,
87,42100304,125,8,0,1,9:02 PM,2:48,SUB: Williams III FOR Horford,,,,
88,42100304,126,8,0,1,9:02 PM,2:48,,,SUB: Robinson FOR Tucker,,
89,42100304,129,1,101,1,9:03 PM,2:35,White 5' Driving Floating Jump Shot (9 PTS) (Tatum 2 AST),,, 4 - 23,19
90,42100304,131,2,86,1,9:03 PM,2:12,,,MISS Vincent 6' Turnaround Fadeaway Shot,,
91,42100304,132,4,0,1,9:03 PM,2:10,Tatum REBOUND (Off:1 Def:4),,,,
92,42100304,133,6,2,1,9:04 PM,2:02,,,Robinson S.FOUL (P1.T4) (S.Foster),,
93,42100304,135,3,13,1,9:04 PM,2:02,Tatum Free Throw 1 of 3 (10 PTS),,, 4 - 24,20
94,42100304,136,3,14,1,9:04 PM,2:02,Tatum Free Throw 2 of 3 (11 PTS),,, 4 - 25,21
95,42100304,137,3,15,1,9:05 PM,2:02,Tatum Free Throw 3 of 3 (12 PTS),,, 4 - 26,22
96,42100304,138,1,80,1,9:05 PM,1:50,,,Butler 15' Step Back Jump Shot (2 PTS), 6 - 26,20
97,42100304,139,5,2,1,9:05 PM,1:33,White Lost Ball Turnover (P2.T3),,Vincent STEAL (1 STL),,
98,42100304,141,6,2,1,9:05 PM,1:29,Pritchard S.FOUL (P1.PN) (P.Fraher),,,,
99,42100304,143,3,11,1,9:06 PM,1:29,,,Oladipo Free Throw 1 of 2 (4 PTS), 7 - 26,19
100,42100304,144,3,12,1,9:06 PM,1:29,,,Oladipo Free Throw 2 of 2 (5 PTS), 8 - 26,18
101,42100304,145,2,102,1,9:06 PM,1:18,MISS White 4' Driving Floating Bank Jump Shot,,,,
102,42100304,146,4,0,1,9:06 PM,1:16,,,Robinson REBOUND (Off:0 Def:1),,
103,42100304,147,6,2,1,9:07 PM,1:12,Pritchard S.FOUL (P2.PN) (K.Fitzgerald),,,,
104,42100304,149,3,11,1,9:07 PM,1:12,,,Oladipo Free Throw 1 of 2 (6 PTS), 9 - 26,17
105,42100304,150,3,12,1,9:07 PM,1:12,,,MISS Oladipo Free Throw 2 of 2,,
106,42100304,151,4,0,1,9:07 PM,1:12,Williams III REBOUND (Off:1 Def:3),,,,
107,42100304,153,2,1,1,9:08 PM,0:51,MISS White 27' 3PT Jump Shot,,,,
108,42100304,154,4,0,1,9:08 PM,0:48,,,Oladipo REBOUND (Off:0 Def:2),,
109,42100304,155,1,41,1,9:08 PM,0:45,,,Butler 2' Running Layup (4 PTS) (Vincent 1 AST), 11 - 26,15
110,42100304,157,2,79,1,9:08 PM,0:34,MISS Tatum 28' 3PT Pullup Jump Shot,,,,
111,42100304,158,4,0,1,9:08 PM,0:31,CELTICS Rebound,,,,
112,42100304,159,6,3,1,9:08 PM,0:31,,,Robinson L.B.FOUL (P2.PN) (K.Fitzgerald),,
113,42100304,161,3,11,1,9:09 PM,0:31,Williams Free Throw 1 of 2 (1 PTS),,, 11 - 27,16
114,42100304,162,3,12,1,9:09 PM,0:31,Williams Free Throw 2 of 2 (2 PTS),,, 11 - 28,17
115,42100304,163,2,101,1,9:09 PM,0:25,Pritchard BLOCK (1 BLK),,MISS Vincent 6' Driving Floating Jump Shot,,
116,42100304,165,4,0,1,9:09 PM,0:22,Williams III REBOUND (Off:1 Def:4),,,,
117,42100304,166,6,1,1,9:09 PM,0:22,,,Dedmon P.FOUL (P2.PN) (S.Foster),,
118,42100304,168,3,11,1,9:10 PM,0:22,White Free Throw 1 of 2 (10 PTS),,, 11 - 29,18
119,42100304,173,3,12,1,9:10 PM,0:22,MISS White Free Throw 2 of 2,,,,
120,42100304,174,4,0,1,9:10 PM,0:22,,,Butler REBOUND (Off:0 Def:2),,
121,42100304,169,8,0,1,9:10 PM,0:22,SUB: Nesmith FOR Tatum,,,,
122,42100304,170,8,0,1,9:10 PM,0:22,,,SUB: Adebayo FOR Dedmon,,
123,42100304,175,2,5,1,9:11 PM,0:05,,,MISS Butler 5' Layup,,
124,42100304,176,4,0,1,9:11 PM,0:03,White REBOUND (Off:0 Def:2),,,,
125,42100304,177,2,103,1,9:11 PM,0:00,MISS Pritchard 27' 3PT Running Pull-Up Jump Shot,,,,
126,42100304,178,4,0,1,9:11 PM,0:00,CELTICS Rebound,,,,
127,42100304,179,13,0,1,9:11 PM,0:00,,End of 1st Period (9:11 PM EST),, 11 - 29,18
128,42100304,186,12,0,2,9:15 PM,12:00,,Start of 2nd Period (9:15 PM EST),, 11 - 29,18
129,42100304,187,2,80,2,9:15 PM,11:39,MISS Brown 22' Step Back Jump Shot,,,,
130,42100304,188,4,0,2,9:15 PM,11:36,Williams REBOUND (Off:1 Def:0),,,,
131,42100304,189,2,57,2,9:15 PM,11:24,MISS Horford 4' Driving Hook Shot,,,,
132,42100304,190,4,0,2,9:15 PM,11:21,,,Martin REBOUND (Off:0 Def:1),,
133,42100304,191,1,80,2,9:16 PM,11:09,,,Oladipo 26' 3PT Step Back Jump Shot (9 PTS),14 - 29,15
134,42100304,192,2,101,2,9:16 PM,10:51,MISS Brown 5' Driving Floating Jump Shot,,,,
135,42100304,193,4,0,2,9:16 PM,10:50,Williams III REBOUND (Off:2 Def:4),,,,
136,42100304,194,2,97,2,9:16 PM,10:50,MISS Williams III Tip Layup Shot,,,,
137,42100304,195,4,0,2,9:16 PM,10:48,Williams III REBOUND (Off:3 Def:4),,,,
138,42100304,196,2,5,2,9:16 PM,10:47,MISS Williams 3' Layup,,,,
139,42100304,197,4,0,2,9:16 PM,10:46,Williams REBOUND (Off:2 Def:0),,,,
140,42100304,198,2,72,2,9:16 PM,10:46,MISS Williams 4' Putback Layup,,,,
141,42100304,199,4,0,2,9:16 PM,10:45,Williams III REBOUND (Off:4 Def:4),,,,
142,42100304,200,1,97,2,9:16 PM,10:45,Williams III Tip Layup Shot (4 PTS),,,14 - 31,17
143,42100304,202,6,2,2,9:16 PM,10:32,Williams S.FOUL (P1.T1) (P.Fraher),,,,
144,42100304,204,3,11,2,9:17 PM,10:32,,,Oladipo Free Throw 1 of 2 (10 PTS),15 - 31,16
145,42100304,205,3,12,2,9:17 PM,10:32,,,Oladipo Free Throw 2 of 2 (11 PTS),16 - 31,15
146,42100304,206,1,1,2,9:18 PM,10:15,Brown 28' 3PT Jump Shot (3 PTS) (Pritchard 1 AST),,,16 - 34,18
147,42100304,208,1,80,2,9:18 PM,9:50,,,Oladipo 12' Step Back Jump Shot (13 PTS),18 - 34,16
148,42100304,209,2,63,2,9:18 PM,9:33,MISS Williams 15' Fadeaway Jumper,,,,
149,42100304,210,4,0,2,9:18 PM,9:30,,,Adebayo REBOUND (Off:0 Def:1),,
150,42100304,211,2,2,2,9:18 PM,9:26,,,MISS Robinson 27' 3PT Running Jump Shot,,
151,42100304,212,4,0,2,9:18 PM,9:24,Brown REBOUND (Off:0 Def:2),,,,
152,42100304,213,6,1,2,9:19 PM,9:13,,,Oladipo P.FOUL (P1.T1) (K.Fitzgerald),,
153,42100304,215,8,0,2,9:19 PM,9:13,SUB: White FOR Pritchard,,,,
154,42100304,216,8,0,2,9:19 PM,9:13,SUB: Tatum FOR Williams III,,,,
155,42100304,219,1,47,2,9:19 PM,9:01,Tatum 18' Turnaround Jump Shot (14 PTS) (Brown 2 AST),,,18 - 36,18
156,42100304,221,2,101,2,9:20 PM,8:34,,,MISS Vincent 7' Driving Floating Jump Shot,,
157,42100304,222,4,0,2,9:20 PM,8:32,Horford REBOUND (Off:2 Def:5),,,,
158,42100304,223,1,73,2,9:20 PM,8:22,Tatum 3' Driving Reverse Layup (16 PTS),,,18 - 38,20
159,42100304,224,1,1,2,9:20 PM,8:13,,,Martin 25' 3PT Jump Shot (3 PTS) (Adebayo 1 AST),21 - 38,17
160,42100304,226,2,1,2,9:20 PM,7:52,MISS Tatum 27' 3PT Jump Shot,,,,
161,42100304,227,4,0,2,9:20 PM,7:50,,,Adebayo REBOUND (Off:0 Def:2),,
162,42100304,228,5,2,2,9:21 PM,7:40,White STEAL (3 STL),,Adebayo Lost Ball Turnover (P2.T4),,
163,42100304,230,1,41,2,9:21 PM,7:34,Brown 4' Running Layup (5 PTS),,,21 - 40,19
164,42100304,231,9,1,2,9:21 PM,7:32,,,Heat Timeout: Regular (Reg.2 Short 0),,
165,42100304,233,8,0,2,9:24 PM,7:32,,,SUB: Lowry FOR Vincent,,
166,42100304,234,8,0,2,9:24 PM,7:32,,,SUB: Tucker FOR Adebayo,,
167,42100304,235,8,0,2,9:24 PM,7:32,,,SUB: Strus FOR Martin,,
168,42100304,236,8,0,2,9:24 PM,7:32,,,SUB: Butler FOR Robinson,,
169,42100304,241,1,98,2,9:25 PM,7:13,,,Butler 4' Cutting Layup Shot (6 PTS) (Lowry 1 AST),23 - 40,17
170,42100304,243,1,44,2,9:25 PM,6:49,Tatum 4' Reverse Layup (18 PTS) (White 2 AST),,,23 - 42,19
171,42100304,245,2,1,2,9:26 PM,6:31,,,MISS Oladipo 3PT Jump Shot,,
172,42100304,246,4,0,2,9:26 PM,6:28,White REBOUND (Off:0 Def:3),,,,
173,42100304,247,6,2,2,9:26 PM,6:20,,,Strus S.FOUL (P1.T2) (S.Foster),,
174,42100304,249,3,11,2,9:26 PM,6:20,Tatum Free Throw 1 of 2 (19 PTS),,,23 - 43,20
175,42100304,250,3,12,2,9:27 PM,6:20,Tatum Free Throw 2 of 2 (20 PTS),,,23 - 44,21
176,42100304,251,2,78,2,9:27 PM,5:54,,,MISS Tucker 6' Floating Jump Shot,,
177,42100304,252,4,0,2,9:27 PM,5:52,,,Butler REBOUND (Off:1 Def:2),,
178,42100304,253,2,6,2,9:27 PM,5:47,,,MISS Oladipo 4' Driving Layup,,
179,42100304,254,4,0,2,9:27 PM,5:45,Horford REBOUND (Off:2 Def:6),,,,
180,42100304,255,1,1,2,9:27 PM,5:32,Williams 26' 3PT Jump Shot (5 PTS) (Tatum 3 AST),,,23 - 47,24
181,42100304,257,6,4,2,9:28 PM,5:08,,,Butler OFF.Foul (P2) (K.Fitzgerald),,
182,42100304,259,5,37,2,9:28 PM,5:08,,,Butler Offensive Foul Turnover (P1.T5),,
183,42100304,260,8,0,2,9:28 PM,5:08,,,SUB: Adebayo FOR Oladipo,,
184,42100304,262,6,2,2,9:28 PM,4:55,,,Strus S.FOUL (P2.T3) (K.Fitzgerald),,
185,42100304,264,3,11,2,9:29 PM,4:55,MISS Brown Free Throw 1 of 2,,,,
186,42100304,265,4,1,2,9:29 PM,4:55,CELTICS Rebound,,,,
187,42100304,266,3,12,2,9:29 PM,4:55,Brown Free Throw 2 of 2 (6 PTS),,,23 - 48,25
188,42100304,267,6,1,2,9:29 PM,4:50,Horford P.FOUL (P2.T2) (P.Fraher),,,,
189,42100304,269,8,0,2,9:30 PM,4:50,SUB: Williams III FOR Horford,,,,
190,42100304,271,2,79,2,9:30 PM,4:45,,,MISS Strus 26' 3PT Pullup Jump Shot,,
191,42100304,272,4,0,2,9:30 PM,4:43,,,Tucker REBOUND (Off:2 Def:0),,
192,42100304,273,2,1,2,9:30 PM,4:42,,,MISS Strus 25' 3PT Jump Shot,,
193,42100304,274,4,0,2,9:30 PM,4:40,Brown REBOUND (Off:0 Def:3),,,,
194,42100304,275,2,103,2,9:30 PM,4:29,MISS Tatum 26' 3PT Running Pull-Up Jump Shot,,,,
195,42100304,276,4,0,2,9:30 PM,4:26,,,Adebayo REBOUND (Off:0 Def:3),,
196,42100304,277,2,79,2,9:30 PM,4:21,,,MISS Lowry 25' 3PT Pullup Jump Shot,,
197,42100304,278,4,0,2,9:30 PM,4:18,CELTICS Rebound,,,,
198,42100304,280,2,101,2,9:31 PM,3:57,MISS Brown 7' Driving Floating Jump Shot,,,,
199,42100304,281,4,0,2,9:31 PM,3:56,Williams III REBOUND (Off:5 Def:4),,,,
200,42100304,282,6,2,2,9:31 PM,3:55,,,Lowry S.FOUL (P2.T4) (K.Fitzgerald),,
201,42100304,284,3,11,2,9:32 PM,3:55,Williams III Free Throw 1 of 2 (5 PTS),,,23 - 49,26
202,42100304,285,8,0,2,9:32 PM,3:55,,,SUB: Oladipo FOR Strus,,
203,42100304,287,3,12,2,9:32 PM,3:55,Williams III Free Throw 2 of 2 (6 PTS),,,23 - 50,27
204,42100304,288,1,1,2,9:32 PM,3:37,,,Oladipo 24' 3PT Jump Shot (16 PTS) (Lowry 2 AST),26 - 50,24
205,42100304,290,6,2,2,9:33 PM,3:19,,,Adebayo S.FOUL (P2.PN) (P.Fraher),,
206,42100304,292,3,11,2,9:33 PM,3:19,Williams III Free Throw 1 of 2 (7 PTS),,,26 - 51,25
207,42100304,293,3,12,2,9:34 PM,3:19,Williams III Free Throw 2 of 2 (8 PTS),,,26 - 52,26
208,42100304,294,2,78,2,9:34 PM,3:07,Williams III BLOCK (1 BLK),,MISS Tucker 10' Floating Jump Shot,,
209,42100304,296,4,0,2,9:34 PM,3:04,Tatum REBOUND (Off:1 Def:5),,,,
210,42100304,297,6,1,2,9:34 PM,3:01,,,Oladipo P.FOUL (P2.PN) (K.Fitzgerald),,
211,42100304,299,3,11,2,9:35 PM,3:01,White Free Throw 1 of 2 (11 PTS),,,26 - 53,27
212,42100304,300,3,12,2,9:35 PM,3:01,MISS White Free Throw 2 of 2,,,,
213,42100304,301,4,0,2,9:35 PM,3:01,,,Adebayo REBOUND (Off:0 Def:4),,
214,42100304,302,1,66,2,9:35 PM,2:47,,,Oladipo 5' Jump Bank Shot (18 PTS) (Butler 1 AST),28 - 53,25
215,42100304,304,6,1,2,9:36 PM,2:34,,,Tucker P.FOUL (P1.PN) (S.Foster),,
216,42100304,306,9,1,2,9:36 PM,2:34,CELTICS Timeout: Regular (Full 2 Short 0),,,,
217,42100304,307,3,11,2,9:40 PM,2:34,Tatum Free Throw 1 of 2 (21 PTS),,,28 - 54,26
218,42100304,308,3,12,2,9:40 PM,2:34,Tatum Free Throw 2 of 2 (22 PTS),,,28 - 55,27
219,42100304,309,1,79,2,9:40 PM,2:13,,,Lowry 26' 3PT Pullup Jump Shot (3 PTS),31 - 55,24
220,42100304,310,2,1,2,9:41 PM,1:49,MISS Williams 24' 3PT Jump Shot,,,,
221,42100304,311,4,0,2,9:41 PM,1:46,,,Lowry REBOUND (Off:0 Def:3),,
222,42100304,312,1,5,2,9:41 PM,1:37,,,Adebayo 3' Layup (3 PTS) (Tucker 2 AST),33 - 55,22
223,42100304,314,6,2,2,9:41 PM,1:37,Williams S.FOUL (P2.T3) (P.Fraher),,,,
224,42100304,316,8,0,2,9:41 PM,1:37,SUB: Horford FOR Williams III,,,,
225,42100304,318,3,10,2,9:42 PM,1:37,,,MISS Adebayo Free Throw 1 of 1,,
226,42100304,319,4,0,2,9:42 PM,1:37,Tatum REBOUND (Off:1 Def:6),,,,
227,42100304,320,2,1,2,9:42 PM,1:13,MISS White 3PT Jump Shot,,,,
228,42100304,321,4,0,2,9:42 PM,1:10,,,Oladipo REBOUND (Off:0 Def:3),,
229,42100304,322,6,4,2,9:43 PM,1:00,,,Adebayo OFF.Foul (P3) (S.Foster),,
230,42100304,324,5,37,2,9:43 PM,1:00,,,Adebayo Offensive Foul Turnover (P3.T6),,
231,42100304,325,8,0,2,9:43 PM,1:00,,,SUB: Martin FOR Adebayo,,
232,42100304,327,6,1,2,9:43 PM,0:44,,,Martin P.FOUL (P1.PN) (P.Fraher),,
233,42100304,329,3,11,2,9:44 PM,0:44,Tatum Free Throw 1 of 2 (23 PTS),,,33 - 56,23
234,42100304,330,3,12,2,9:44 PM,0:44,Tatum Free Throw 2 of 2 (24 PTS),,,33 - 57,24
235,42100304,331,2,1,2,9:44 PM,0:34,,,MISS Lowry 27' 3PT Jump Shot,,
236,42100304,332,4,0,2,9:44 PM,0:31,,,Martin REBOUND (Off:1 Def:1),,
237,42100304,333,2,5,2,9:44 PM,0:30,Tatum BLOCK (1 BLK),,MISS Butler 4' Layup,,
238,42100304,335,4,0,2,9:44 PM,0:30,,,Butler REBOUND (Off:2 Def:2),,
239,42100304,345,2,97,2,9:45 PM,0:29,,,MISS Butler 2' Tip Layup Shot,,
240,42100304,346,4,0,2,9:45 PM,0:27,Brown REBOUND (Off:0 Def:4),,,,
241,42100304,342,2,6,2,9:45 PM,0:11,MISS Brown 5' Driving Layup,,Lowry BLOCK (2 BLK),,
242,42100304,344,4,0,2,9:45 PM,0:11,CELTICS Rebound,,,,
243,42100304,339,2,80,2,9:45 PM,0:10,MISS Tatum 19' Step Back Jump Shot,,,,
244,42100304,340,4,0,2,9:45 PM,0:08,,,Martin REBOUND (Off:1 Def:2),,
245,42100304,341,13,0,2,9:45 PM,0:00,,End of 2nd Period (9:45 PM EST),,33 - 57,24
246,42100304,353,12,0,3,10:01 PM,12:00,,Start of 3rd Period (10:01 PM EST),,33 - 57,24
247,42100304,354,1,43,3,10:01 PM,11:46,Williams III 2' Alley Oop Layup (10 PTS) (White 3 AST),,,33 - 59,26
248,42100304,356,2,1,3,10:01 PM,11:30,,,MISS Strus 27' 3PT Jump Shot,,
249,42100304,357,4,0,3,10:01 PM,11:28,White REBOUND (Off:0 Def:4),,,,
250,42100304,358,2,1,3,10:01 PM,11:20,MISS White 25' 3PT Jump Shot,,,,
251,42100304,359,4,0,3,10:02 PM,11:17,Brown REBOUND (Off:1 Def:4),,,,
252,42100304,360,6,2,3,10:02 PM,11:08,,,Tucker S.FOUL (P2.T1) (S.Foster),,
253,42100304,362,3,11,3,10:02 PM,11:08,Tatum Free Throw 1 of 2 (25 PTS),,,33 - 60,27
254,42100304,363,3,12,3,10:03 PM,11:08,Tatum Free Throw 2 of 2 (26 PTS),,,33 - 61,28
255,42100304,364,2,6,3,10:03 PM,10:48,Williams III BLOCK (2 BLK),,MISS Butler 3' Driving Layup,,
256,42100304,366,4,0,3,10:03 PM,10:47,,,Heat Rebound,,
257,42100304,368,2,1,3,10:03 PM,10:45,,,MISS Butler 24' 3PT Jump Shot,,
258,42100304,369,4,0,3,10:03 PM,10:43,Brown REBOUND (Off:1 Def:5),,,,
259,42100304,370,2,80,3,10:03 PM,10:31,MISS Brown 15' Step Back Jump Shot,,,,
260,42100304,371,4,0,3,10:04 PM,10:29,,,Butler REBOUND (Off:2 Def:3),,
261,42100304,372,2,75,3,10:04 PM,10:19,,,MISS Strus 6' Driving Finger Roll Layup,,
262,42100304,373,4,0,3,10:04 PM,10:17,,,Adebayo REBOUND (Off:1 Def:4),,
